"ANO","ELECCION","CODIGO_ESTADO","ESTADO","SECCION","CC1_GOB17","CC2_GOB17","CC3_GOB17","PAN","PNA","PRD","PRI","PSI","PT","PUDC","PVEM"
"2017","gob",5,"coahuila",946,7,3,0,47,6,5,241,1,4,0,5
"2017","gob",5,"coahuila",947,27,5,0,89,1,3,111,0,0,0,3
"2017","gob",5,"coahuila",947,19,3,0,73,1,7,101,0,6,0,0
"2017","gob",5,"coahuila",948,19,7,0,78,1,6,89,0,4,1,3
"2017","gob",5,"coahuila",948,21,9,0,67,2,6,98,0,4,0,3
"2017","gob",5,"coahuila",949,24,4,0,91,3,8,196,0,7,1,9
"2017","gob",5,"coahuila",949,20,4,0,103,2,13,185,0,1,0,8
"2017","gob",5,"coahuila",949,25,6,0,88,5,5,179,1,3,0,5
"2017","gob",5,"coahuila",949,25,5,0,74,10,7,181,0,7,1,9
"2017","gob",5,"coahuila",949,23,6,0,110,2,6,192,4,4,1,8
"2017","gob",5,"coahuila",949,22,6,0,89,6,5,176,2,16,1,10
"2017","gob",5,"coahuila",949,25,1,0,112,0,9,184,0,6,1,9
"2017","gob",5,"coahuila",950,19,2,0,69,4,6,186,2,4,1,9
"2017","gob",5,"coahuila",950,11,1,0,77,3,6,190,0,10,2,4
"2017","gob",5,"coahuila",950,9,1,0,70,3,4,188,0,6,0,4
"2017","gob",5,"coahuila",950,12,3,0,86,1,6,152,0,5,0,2
"2017","gob",5,"coahuila",950,5,3,0,83,2,2,200,0,9,0,5
"2017","gob",5,"coahuila",950,9,3,0,69,3,4,181,0,6,0,5
"2017","gob",5,"coahuila",950,14,5,0,85,4,3,200,0,1,1,4
"2017","gob",5,"coahuila",951,15,6,0,60,0,5,190,0,3,0,4
"2017","gob",5,"coahuila",951,16,2,0,65,0,6,207,0,6,0,5
"2017","gob",5,"coahuila",952,21,5,0,108,12,9,199,2,10,0,7
"2017","gob",5,"coahuila",952,28,2,0,131,4,10,150,1,6,0,6
"2017","gob",5,"coahuila",952,11,25,0,99,0,5,170,4,5,1,11
"2017","gob",5,"coahuila",952,21,5,0,112,7,4,194,1,5,1,8
"2017","gob",5,"coahuila",952,29,9,0,112,2,12,179,2,4,0,5
"2017","gob",5,"coahuila",952,23,6,0,87,3,6,176,2,6,0,5
"2017","gob",5,"coahuila",953,17,3,0,107,4,6,179,0,5,0,4
"2017","gob",5,"coahuila",953,21,7,0,94,3,5,195,0,2,1,9
"2017","gob",5,"coahuila",954,21,8,0,118,1,5,175,0,4,2,1
"2017","gob",5,"coahuila",954,31,5,0,122,3,9,167,0,4,0,4
"2017","gob",5,"coahuila",955,15,3,0,93,0,5,153,0,5,0,6
"2017","gob",5,"coahuila",955,22,1,0,91,1,7,181,1,5,0,5
"2017","gob",5,"coahuila",956,29,2,0,108,1,9,150,0,3,1,3
"2017","gob",5,"coahuila",956,23,5,0,93,2,14,167,1,5,1,1
"2017","gob",5,"coahuila",957,35,6,0,138,8,9,145,0,5,0,3
"2017","gob",5,"coahuila",957,35,6,0,138,8,9,144,0,5,0,3
"2017","gob",5,"coahuila",958,39,1,0,114,5,9,145,0,2,1,4
"2017","gob",5,"coahuila",958,38,5,0,119,5,3,143,0,5,0,5
"2017","gob",5,"coahuila",959,11,5,0,79,3,7,186,1,2,0,6
"2017","gob",5,"coahuila",959,12,5,0,75,5,3,160,0,1,0,4
"2017","gob",5,"coahuila",960,13,3,1,76,2,4,127,0,3,0,4
"2017","gob",5,"coahuila",960,8,1,0,66,2,2,153,0,3,0,2
"2017","gob",5,"coahuila",961,13,8,0,66,6,4,176,1,7,0,1
"2017","gob",5,"coahuila",961,10,3,0,64,0,10,167,0,7,2,7
"2017","gob",5,"coahuila",961,13,4,0,77,4,10,147,2,3,1,3
"2017","gob",5,"coahuila",961,69,6,1,231,20,6,217,1,10,4,4
"2017","gob",5,"coahuila",961,54,7,0,232,10,8,145,1,10,3,5
"2017","gob",5,"coahuila",962,34,6,1,138,5,7,206,0,4,2,4
"2017","gob",5,"coahuila",963,11,3,0,75,1,12,145,1,7,3,6
"2017","gob",5,"coahuila",963,17,5,0,76,2,6,153,1,5,4,1
"2017","gob",5,"coahuila",964,18,7,0,68,1,8,140,1,5,1,2
"2017","gob",5,"coahuila",964,19,0,0,90,2,1,131,0,5,0,1
"2017","gob",5,"coahuila",965,12,4,0,96,8,9,200,0,7,3,5
"2017","gob",5,"coahuila",965,14,4,1,97,4,8,173,1,4,1,5
"2017","gob",5,"coahuila",966,14,6,1,149,4,6,202,1,4,2,5
"2017","gob",5,"coahuila",966,27,4,0,154,5,8,201,0,8,0,5
"2017","gob",5,"coahuila",966,13,2,1,390,5,3,31,1,1,3,2
"2017","gob",5,"coahuila",967,5,2,0,86,3,10,217,0,5,1,5
"2017","gob",5,"coahuila",967,3,1,0,71,1,6,208,1,9,0,4
"2017","gob",5,"coahuila",967,6,2,0,67,0,7,199,1,2,0,2
"2017","gob",5,"coahuila",968,6,3,0,62,3,2,212,0,6,1,10
"2017","gob",5,"coahuila",968,4,5,0,37,3,7,186,0,3,0,3
"2017","gob",5,"coahuila",969,7,2,0,80,1,4,256,0,4,0,6
"2017","gob",5,"coahuila",969,5,3,0,68,4,7,258,1,11,2,11
"2017","gob",5,"coahuila",969,12,5,0,87,4,3,231,1,4,1,7
"2017","gob",5,"coahuila",969,5,5,0,74,7,10,240,0,8,2,2
"2017","gob",5,"coahuila",970,12,10,0,99,4,9,187,0,4,3,4
"2017","gob",5,"coahuila",970,14,6,0,90,3,7,187,0,3,1,6
"2017","gob",5,"coahuila",970,19,5,0,106,2,15,169,0,8,1,5
"2017","gob",5,"coahuila",970,22,11,0,109,7,6,168,2,7,0,4
"2017","gob",5,"coahuila",970,21,2,0,92,1,11,170,0,2,2,5
"2017","gob",5,"coahuila",970,10,6,0,102,5,8,186,3,4,1,3
"2017","gob",5,"coahuila",970,17,5,0,81,1,8,186,0,4,1,4
"2017","gob",5,"coahuila",970,17,5,0,96,1,6,172,0,6,0,1
"2017","gob",5,"coahuila",970,16,7,0,94,6,8,170,0,8,2,4
"2017","gob",5,"coahuila",971,21,8,1,104,2,2,110,0,0,0,1
"2017","gob",5,"coahuila",971,31,2,0,106,2,9,87,1,4,0,4
"2017","gob",5,"coahuila",971,16,2,0,107,3,9,105,0,3,1,5
"2017","gob",5,"coahuila",972,33,12,0,114,0,6,160,0,6,0,2
"2017","gob",5,"coahuila",972,31,10,0,96,2,6,171,1,8,1,6
"2017","gob",5,"coahuila",972,35,9,0,101,2,5,163,0,9,0,4
"2017","gob",5,"coahuila",973,20,8,0,88,3,6,137,0,2,2,3
"2017","gob",5,"coahuila",973,37,8,0,73,2,4,124,1,3,0,4
"2017","gob",5,"coahuila",973,18,6,0,75,1,5,140,1,2,2,4
"2017","gob",5,"coahuila",974,28,5,0,105,2,9,206,3,2,2,3
"2017","gob",5,"coahuila",974,30,5,0,114,9,7,202,1,3,2,1
"2017","gob",5,"coahuila",975,39,7,0,110,5,9,166,3,5,0,5
"2017","gob",5,"coahuila",975,23,10,0,87,6,5,196,0,5,1,2
"2017","gob",5,"coahuila",976,74,8,0,268,7,3,78,0,0,1,2
"2017","gob",5,"coahuila",976,63,3,1,247,12,3,91,0,2,3,3
"2017","gob",5,"coahuila",977,37,5,0,134,7,9,140,0,9,2,4
"2017","gob",5,"coahuila",977,42,6,0,130,7,8,133,0,5,0,3
"2017","gob",5,"coahuila",977,30,9,0,131,5,3,111,2,3,1,4
"2017","gob",5,"coahuila",977,44,8,0,132,5,5,109,0,8,0,5
"2017","gob",5,"coahuila",977,29,9,0,151,4,9,120,0,3,4,8
"2017","gob",5,"coahuila",978,28,5,0,115,5,8,190,0,1,0,6
"2017","gob",5,"coahuila",978,22,6,0,125,3,5,197,2,4,1,10
"2017","gob",5,"coahuila",979,14,1,0,62,1,4,219,0,5,0,12
"2017","gob",5,"coahuila",979,14,6,0,82,0,6,205,0,9,5,7
"2017","gob",5,"coahuila",979,12,4,1,60,4,3,211,0,4,0,6
"2017","gob",5,"coahuila",979,23,7,0,73,1,8,187,0,6,1,5
"2017","gob",5,"coahuila",980,14,5,0,51,2,7,172,2,5,1,6
"2017","gob",5,"coahuila",980,14,1,0,59,4,6,171,2,4,0,6
"2017","gob",5,"coahuila",980,13,6,0,61,1,5,146,2,7,2,5
"2017","gob",5,"coahuila",980,6,3,0,69,2,6,167,0,5,1,7
"2017","gob",5,"coahuila",981,25,4,0,119,6,9,204,1,5,1,4
"2017","gob",5,"coahuila",981,25,5,0,110,2,10,219,2,4,1,2
"2017","gob",5,"coahuila",981,13,15,0,117,1,9,201,1,13,2,8
"2017","gob",5,"coahuila",981,12,3,0,89,6,7,218,3,3,3,3
"2017","gob",5,"coahuila",982,42,11,0,109,6,8,123,0,3,1,5
"2017","gob",5,"coahuila",982,46,3,0,111,5,7,149,2,1,0,7
"2017","gob",5,"coahuila",983,36,10,0,105,3,13,130,1,2,0,6
"2017","gob",5,"coahuila",983,35,3,0,140,2,7,126,0,5,0,5
"2017","gob",5,"coahuila",984,32,10,0,115,6,14,141,2,8,2,3
"2017","gob",5,"coahuila",984,25,13,0,124,3,11,154,1,2,2,2
"2017","gob",5,"coahuila",985,25,6,1,114,4,8,185,0,3,3,4
"2017","gob",5,"coahuila",985,22,8,1,109,1,6,167,3,5,1,7
"2017","gob",5,"coahuila",985,19,11,0,100,1,5,158,0,4,3,3
"2017","gob",5,"coahuila",986,12,5,0,60,1,2,175,0,6,0,3
"2017","gob",5,"coahuila",986,13,3,0,69,1,9,178,0,3,2,6
"2017","gob",5,"coahuila",986,13,7,0,81,6,7,150,1,5,2,3
"2017","gob",5,"coahuila",987,17,8,0,60,2,8,167,2,5,2,4
"2017","gob",5,"coahuila",987,15,10,0,75,2,10,203,1,6,1,6
"2017","gob",5,"coahuila",987,12,4,0,84,3,6,155,0,8,1,4
"2017","gob",5,"coahuila",987,19,4,0,87,6,6,166,1,6,2,2
"2017","gob",5,"coahuila",987,13,4,0,87,2,2,173,0,2,0,1
"2017","gob",5,"coahuila",987,14,4,0,83,4,3,163,0,4,2,5
"2017","gob",5,"coahuila",987,12,2,0,73,1,9,182,1,11,0,3
"2017","gob",5,"coahuila",987,19,8,0,82,4,5,165,0,5,1,1
"2017","gob",5,"coahuila",987,9,4,0,84,1,12,165,2,5,0,7
"2017","gob",5,"coahuila",988,49,7,0,244,2,5,91,1,1,1,2
"2017","gob",5,"coahuila",988,45,10,0,223,7,9,89,0,2,0,4
"2017","gob",5,"coahuila",989,6,16,0,110,5,10,193,0,10,4,4
"2017","gob",5,"coahuila",989,16,5,0,104,2,5,203,0,8,0,4
"2017","gob",5,"coahuila",990,31,4,0,136,3,6,108,0,6,2,6
"2017","gob",5,"coahuila",990,40,5,0,152,3,1,108,0,10,0,1
"2017","gob",5,"coahuila",990,34,5,0,113,2,12,113,1,3,1,3
"2017","gob",5,"coahuila",991,34,10,1,139,2,9,137,0,7,1,3
"2017","gob",5,"coahuila",991,8,38,0,125,7,6,34,1,9,0,4
"2017","gob",5,"coahuila",993,22,6,0,104,8,5,121,1,9,2,10
"2017","gob",5,"coahuila",993,12,10,0,110,5,16,208,0,5,1,10
"2017","gob",5,"coahuila",993,13,10,0,92,6,8,203,1,5,1,4
"2017","gob",5,"coahuila",993,19,12,0,107,2,5,219,3,2,1,7
"2017","gob",5,"coahuila",993,23,8,1,100,2,2,231,3,4,0,5
"2017","gob",5,"coahuila",993,15,9,0,102,9,5,229,1,7,4,4
"2017","gob",5,"coahuila",993,19,1,0,110,9,9,220,0,5,0,2
"2017","gob",5,"coahuila",993,34,5,0,92,8,9,205,0,4,0,5
"2017","gob",5,"coahuila",993,13,7,0,97,1,9,222,1,4,0,5
"2017","gob",5,"coahuila",993,22,6,1,81,1,9,226,2,3,0,2
"2017","gob",5,"coahuila",993,27,7,0,87,5,7,207,1,3,1,3
"2017","gob",5,"coahuila",994,6,4,0,77,1,8,245,1,6,1,19
"2017","gob",5,"coahuila",994,6,5,0,73,1,6,267,2,4,2,19
"2017","gob",5,"coahuila",994,6,1,0,65,2,6,260,0,9,0,21
"2017","gob",5,"coahuila",994,13,3,0,59,4,5,275,3,7,0,31
"2017","gob",5,"coahuila",994,16,5,1,81,0,7,238,0,6,0,14
"2017","gob",5,"coahuila",994,6,2,0,53,2,3,267,0,7,1,16
"2017","gob",5,"coahuila",994,7,6,0,54,2,4,248,0,3,1,15
"2017","gob",5,"coahuila",994,11,9,0,78,5,2,229,1,6,1,6
"2017","gob",5,"coahuila",994,7,3,0,66,6,11,231,0,6,2,16
"2017","gob",5,"coahuila",995,35,2,0,136,2,3,120,0,4,1,3
"2017","gob",5,"coahuila",995,13,38,0,106,7,5,126,0,2,0,4
"2017","gob",5,"coahuila",996,33,5,0,135,2,4,123,0,5,1,8
"2017","gob",5,"coahuila",996,36,9,0,123,5,7,115,2,4,1,6
"2017","gob",5,"coahuila",997,41,7,0,115,3,6,84,1,3,1,1
"2017","gob",5,"coahuila",997,29,4,0,131,2,7,97,0,3,1,1
"2017","gob",5,"coahuila",998,9,5,0,73,6,5,161,2,3,1,13
"2017","gob",5,"coahuila",998,15,1,0,74,7,6,127,3,7,0,10
"2017","gob",5,"coahuila",998,18,8,4,64,3,5,136,2,6,0,14
"2017","gob",5,"coahuila",999,20,2,0,62,2,7,129,1,1,0,3
"2017","gob",5,"coahuila",999,18,2,0,68,2,3,130,1,1,0,2
"2017","gob",5,"coahuila",1000,3,8,0,45,0,0,94,0,2,0,1
"2017","gob",5,"coahuila",1001,0,0,0,53,1,1,179,1,2,0,1
"2017","gob",5,"coahuila",1002,8,9,0,73,0,3,169,7,3,1,8
"2017","gob",5,"coahuila",1002,10,2,0,47,1,7,192,7,4,1,6
"2017","gob",5,"coahuila",1002,9,5,0,59,2,6,195,3,3,1,12
"2017","gob",5,"coahuila",1002,13,4,0,70,1,8,173,2,6,0,9
"2017","gob",5,"coahuila",1003,0,0,0,25,0,0,59,1,1,0,2
"2017","gob",5,"coahuila",1004,1,0,0,30,2,4,170,1,4,2,7
"2017","gob",5,"coahuila",1005,5,1,0,61,2,7,122,2,2,1,3
"2017","gob",5,"coahuila",1005,4,1,0,52,0,2,115,0,4,1,3
"2017","gob",5,"coahuila",1006,15,4,0,107,3,8,208,0,10,2,5
"2017","gob",5,"coahuila",1006,6,4,0,107,3,10,227,1,13,2,4
"2017","gob",5,"coahuila",1006,24,9,0,76,7,6,155,1,8,0,2
"2017","gob",5,"coahuila",1006,17,7,0,71,3,9,145,1,11,1,6
"2017","gob",5,"coahuila",1006,19,5,1,65,4,7,149,0,8,1,4
"2017","gob",5,"coahuila",1006,12,3,0,85,8,10,152,0,3,0,4
"2017","gob",5,"coahuila",1006,18,6,0,63,1,5,150,1,8,2,3
"2017","gob",5,"coahuila",1006,16,0,0,91,4,3,175,0,7,1,4
"2017","gob",5,"coahuila",1006,14,7,0,87,2,5,158,0,5,1,6
"2017","gob",5,"coahuila",1006,20,4,0,93,5,5,149,0,5,0,5
"2017","gob",5,"coahuila",1006,23,7,1,80,6,4,155,0,3,0,5
"2017","gob",5,"coahuila",1007,4,2,0,17,2,1,170,0,6,0,1
"2017","gob",5,"coahuila",1008,2,1,0,110,1,5,119,1,1,0,3
"2017","gob",5,"coahuila",1009,5,4,0,82,1,2,160,4,3,0,2
"2017","gob",5,"coahuila",1009,2,2,0,97,1,0,152,1,1,0,1
"2017","gob",5,"coahuila",1010,2,2,0,79,1,0,95,1,1,0,1
"2017","gob",5,"coahuila",1011,11,3,1,88,12,2,260,6,3,1,9
"2017","gob",5,"coahuila",1011,15,3,0,79,1,5,264,1,8,1,7
"2017","gob",5,"coahuila",1012,3,0,0,12,1,0,71,0,5,1,1
"2017","gob",5,"coahuila",1013,4,1,0,35,3,2,98,0,1,1,1
"2017","gob",5,"coahuila",1014,10,1,1,76,1,6,254,0,3,1,1
"2017","gob",5,"coahuila",1014,13,1,0,94,1,4,238,1,2,4,1
"2017","gob",5,"coahuila",1015,6,0,0,36,1,3,178,0,3,0,2
"2017","gob",5,"coahuila",1016,2,0,0,16,0,0,168,2,2,0,5
"2017","gob",5,"coahuila",1017,2,0,0,7,1,1,46,0,1,0,2
"2017","gob",5,"coahuila",1018,3,0,0,5,0,1,38,0,1,0,0
"2017","gob",5,"coahuila",1019,1,0,0,27,1,0,136,0,3,0,0
"2017","gob",5,"coahuila",1020,0,0,0,18,2,1,40,0,0,0,1
"2017","gob",5,"coahuila",1021,1,0,0,13,0,0,83,1,0,1,2
"2017","gob",5,"coahuila",1022,0,1,5,20,1,3,91,0,2,0,1
"2017","gob",5,"coahuila",1023,1,0,0,44,2,2,117,0,4,1,0
"2017","gob",5,"coahuila",1024,1,0,0,6,0,1,69,0,0,0,2
"2017","gob",5,"coahuila",1025,2,1,0,5,0,1,118,0,0,0,1
"2017","gob",5,"coahuila",1026,0,0,0,41,0,0,150,0,1,0,3
"2017","gob",5,"coahuila",1027,0,0,0,23,0,1,94,0,3,0,2
"2017","gob",5,"coahuila",1028,0,0,0,6,0,0,76,0,0,1,1
"2017","gob",5,"coahuila",1029,0,0,0,20,0,3,203,0,0,0,4
"2017","gob",5,"coahuila",1030,0,0,0,18,1,0,97,0,0,4,0
"2017","gob",5,"coahuila",1031,1,0,0,10,2,2,276,0,0,0,3
"2017","gob",5,"coahuila",1032,0,0,0,2,0,0,63,0,0,0,4
"2017","gob",5,"coahuila",1033,3,0,0,14,0,2,175,0,2,1,3
"2017","gob",5,"coahuila",1034,0,0,0,13,0,0,91,0,1,0,2
"2017","gob",5,"coahuila",1035,1,0,0,5,1,0,123,0,0,0,2
"2017","gob",5,"coahuila",1036,1,0,0,26,0,0,86,1,0,0,4
"2017","gob",5,"coahuila",1038,0,0,0,22,1,2,208,0,2,0,3
"2017","gob",5,"coahuila",1039,0,0,0,20,0,1,228,0,2,0,1
"2017","gob",5,"coahuila",1040,17,3,0,111,15,3,175,0,9,0,1
"2017","gob",5,"coahuila",1040,15,1,0,73,11,2,159,1,10,1,1
"2017","gob",5,"coahuila",1041,36,0,0,125,22,1,160,1,10,2,1
"2017","gob",5,"coahuila",1041,16,1,0,125,26,1,167,0,5,2,1
"2017","gob",5,"coahuila",1042,35,1,0,122,13,1,128,0,11,0,1
"2017","gob",5,"coahuila",1042,27,2,0,110,23,3,140,0,5,0,1
"2017","gob",5,"coahuila",1042,30,1,0,79,26,1,175,1,6,1,0
"2017","gob",5,"coahuila",1043,28,4,0,120,14,4,131,2,3,1,1
"2017","gob",5,"coahuila",1043,36,0,0,122,23,1,154,0,10,1,1
"2017","gob",5,"coahuila",1044,25,2,0,135,9,1,121,0,1,0,0
"2017","gob",5,"coahuila",1044,32,1,0,107,15,1,117,0,3,2,1
"2017","gob",5,"coahuila",1045,46,0,0,147,19,1,152,0,5,1,0
"2017","gob",5,"coahuila",1046,52,3,0,142,14,7,166,0,3,2,0
"2017","gob",5,"coahuila",1046,41,1,0,145,19,7,156,3,4,1,1
"2017","gob",5,"coahuila",1047,63,0,0,151,22,2,176,1,15,0,0
"2017","gob",5,"coahuila",1047,67,0,1,172,16,1,168,0,10,5,0
"2017","gob",5,"coahuila",1048,32,0,0,105,26,5,183,0,6,0,0
"2017","gob",5,"coahuila",1048,43,2,0,124,14,1,136,0,5,1,0
"2017","gob",5,"coahuila",1048,28,2,0,125,22,2,149,1,11,0,0
"2017","gob",5,"coahuila",1049,0,0,0,70,8,3,162,0,6,0,2
"2017","gob",5,"coahuila",1049,35,1,0,106,15,4,143,0,4,0,3
"2017","gob",5,"coahuila",1050,28,1,0,100,5,2,79,1,4,1,1
"2017","gob",5,"coahuila",1050,40,1,0,91,5,1,81,0,3,2,0
"2017","gob",5,"coahuila",1051,44,3,0,94,12,3,144,1,6,1,1
"2017","gob",5,"coahuila",1051,33,0,0,82,27,3,181,0,9,0,1
"2017","gob",5,"coahuila",1052,29,1,0,93,12,2,171,1,5,0,3
"2017","gob",5,"coahuila",1052,30,0,0,135,21,2,154,0,4,3,1
"2017","gob",5,"coahuila",1054,3,0,0,55,6,0,84,0,4,0,0
"2017","gob",5,"coahuila",1055,4,0,0,80,4,1,159,1,4,0,0
"2017","gob",5,"coahuila",1056,7,0,0,47,9,1,152,1,3,0,0
"2017","gob",5,"coahuila",1057,8,0,0,53,3,2,134,0,4,0,3
"2017","gob",5,"coahuila",1058,8,0,0,106,1,1,101,0,2,0,1
"2017","gob",5,"coahuila",1058,14,0,0,111,5,1,90,0,1,0,0
"2017","gob",5,"coahuila",1059,20,0,0,109,2,1,108,0,1,0,0
"2017","gob",5,"coahuila",1060,8,1,0,100,0,1,108,0,2,0,0
"2017","gob",5,"coahuila",1060,5,0,0,84,2,1,139,1,2,0,2
"2017","gob",5,"coahuila",1061,48,0,0,190,1,1,114,1,1,4,2
"2017","gob",5,"coahuila",1061,27,0,0,207,3,1,117,0,0,5,1
"2017","gob",5,"coahuila",1061,35,2,0,163,5,1,78,0,1,7,0
"2017","gob",5,"coahuila",1062,16,1,0,109,0,3,124,0,2,0,1
"2017","gob",5,"coahuila",1062,13,0,0,109,0,0,152,2,1,0,1
"2017","gob",5,"coahuila",1062,13,1,0,110,0,1,128,0,0,0,1
"2017","gob",5,"coahuila",1063,16,2,0,138,1,0,116,0,3,0,0
"2017","gob",5,"coahuila",1063,18,0,0,138,2,2,115,0,3,2,2
"2017","gob",5,"coahuila",1064,21,1,0,152,1,2,145,0,2,1,1
"2017","gob",5,"coahuila",1064,20,5,0,166,0,5,133,0,2,0,3
"2017","gob",5,"coahuila",1065,10,0,0,93,2,0,98,0,1,0,1
"2017","gob",5,"coahuila",1065,8,3,0,114,0,0,112,1,0,3,0
"2017","gob",5,"coahuila",1066,24,1,0,91,3,0,91,0,0,0,3
"2017","gob",5,"coahuila",1066,11,0,0,124,1,2,79,0,0,1,2
"2017","gob",5,"coahuila",1067,14,0,0,148,4,1,133,0,0,3,1
"2017","gob",5,"coahuila",1067,14,0,0,126,2,2,135,0,1,2,1
"2017","gob",5,"coahuila",1067,16,0,0,133,3,3,112,0,3,0,0
"2017","gob",5,"coahuila",1068,15,1,0,145,1,0,137,0,2,2,3
"2017","gob",5,"coahuila",1068,11,2,0,137,0,2,147,0,3,1,1
"2017","gob",5,"coahuila",1069,15,0,0,100,2,0,88,0,1,2,0
"2017","gob",5,"coahuila",1069,9,0,0,104,0,1,85,0,2,2,1
"2017","gob",5,"coahuila",1070,7,1,0,71,1,2,136,0,1,1,1
"2017","gob",5,"coahuila",1071,18,2,0,213,1,4,139,0,2,1,2
"2017","gob",5,"coahuila",1071,19,0,0,210,1,0,150,2,1,0,0
"2017","gob",5,"coahuila",1072,16,0,0,96,1,0,112,1,2,3,1
"2017","gob",5,"coahuila",1072,9,0,0,83,0,1,100,0,2,0,4
"2017","gob",5,"coahuila",1073,15,2,0,149,0,1,120,0,2,1,4
"2017","gob",5,"coahuila",1073,19,2,0,168,0,1,140,1,0,0,2
"2017","gob",5,"coahuila",1074,21,0,0,182,3,0,164,0,1,2,0
"2017","gob",5,"coahuila",1075,20,0,1,142,1,2,122,1,2,1,1
"2017","gob",5,"coahuila",1076,21,1,0,121,1,0,107,0,3,3,2
"2017","gob",5,"coahuila",1076,15,0,0,164,0,0,98,0,1,4,1
"2017","gob",5,"coahuila",1077,26,0,0,169,2,3,126,0,0,0,0
"2017","gob",5,"coahuila",1078,39,1,0,204,1,1,112,0,0,7,3
"2017","gob",5,"coahuila",1078,59,0,0,187,1,0,112,0,4,5,3
"2017","gob",5,"coahuila",1078,34,1,0,206,4,1,108,0,3,10,1
"2017","gob",5,"coahuila",1079,29,0,0,130,2,1,81,0,2,3,1
"2017","gob",5,"coahuila",1079,15,0,0,120,1,0,96,0,0,1,1
"2017","gob",5,"coahuila",1080,36,2,0,217,3,1,105,0,1,9,1
"2017","gob",5,"coahuila",1081,61,0,0,166,9,0,111,0,3,1,1
"2017","gob",5,"coahuila",1082,24,2,0,172,1,2,172,4,2,4,0
"2017","gob",5,"coahuila",1082,34,1,0,191,2,1,159,0,2,1,3
"2017","gob",5,"coahuila",1083,32,2,0,142,2,1,79,3,2,1,0
"2017","gob",5,"coahuila",1083,23,0,0,132,3,0,97,1,0,2,0
"2017","gob",5,"coahuila",1084,31,0,0,127,2,0,59,1,1,3,0
"2017","gob",5,"coahuila",1084,0,0,0,0,0,0,0,0,0,0,0
"2017","gob",5,"coahuila",1085,39,1,0,139,2,0,63,0,1,3,1
"2017","gob",5,"coahuila",1085,35,2,0,154,9,0,78,0,0,1,0
"2017","gob",5,"coahuila",1086,26,0,0,107,2,0,91,1,1,0,2
"2017","gob",5,"coahuila",1086,23,0,0,103,0,0,85,0,7,0,1
"2017","gob",5,"coahuila",1087,15,0,0,115,2,1,110,0,3,2,0
"2017","gob",5,"coahuila",1087,16,0,0,90,2,2,122,0,1,1,1
"2017","gob",5,"coahuila",1088,31,0,0,211,8,0,135,0,0,3,0
"2017","gob",5,"coahuila",1088,30,1,0,189,3,0,138,0,1,3,2
"2017","gob",5,"coahuila",1088,30,3,0,206,4,2,126,0,1,2,0
"2017","gob",5,"coahuila",1089,9,0,0,113,0,2,171,4,3,0,2
"2017","gob",5,"coahuila",1090,5,0,0,127,1,1,106,0,1,1,1
"2017","gob",5,"coahuila",1090,7,0,0,125,0,0,186,0,0,0,0
"2017","gob",5,"coahuila",1091,166,0,0,79,5,11,96,0,2,12,5
"2017","gob",5,"coahuila",1091,152,0,0,97,5,7,108,1,0,22,0
"2017","gob",5,"coahuila",1091,179,0,0,76,6,4,99,0,4,16,2
"2017","gob",5,"coahuila",1091,146,0,0,80,3,9,107,0,7,11,3
"2017","gob",5,"coahuila",1091,146,0,0,94,0,7,110,1,3,19,1
"2017","gob",5,"coahuila",1092,91,1,0,77,0,2,145,1,0,19,1
"2017","gob",5,"coahuila",1093,130,0,0,83,4,12,139,2,3,12,6
"2017","gob",5,"coahuila",1093,145,0,0,79,3,8,145,0,3,20,4
"2017","gob",5,"coahuila",1094,88,2,0,122,4,15,155,4,3,29,1
"2017","gob",5,"coahuila",1094,96,1,0,144,2,11,149,1,8,36,6
"2017","gob",5,"coahuila",1094,81,1,0,121,3,4,165,1,7,35,2
"2017","gob",5,"coahuila",1095,81,0,0,98,0,6,108,0,2,6,2
"2017","gob",5,"coahuila",1095,67,0,0,99,1,7,103,0,2,10,3
"2017","gob",5,"coahuila",1096,106,0,0,95,1,8,135,2,2,12,1
"2017","gob",5,"coahuila",1096,92,0,0,125,2,5,134,1,2,26,5
"2017","gob",5,"coahuila",1097,187,2,0,93,1,6,145,0,4,11,10
"2017","gob",5,"coahuila",1097,145,0,0,121,3,5,162,2,3,17,9
"2017","gob",5,"coahuila",1098,147,0,0,75,2,4,80,0,2,9,3
"2017","gob",5,"coahuila",1098,152,1,0,80,0,2,88,0,4,7,3
"2017","gob",5,"coahuila",1098,130,2,0,84,2,7,100,0,7,9,3
"2017","gob",5,"coahuila",1099,101,0,0,55,1,2,90,0,1,4,0
"2017","gob",5,"coahuila",1099,113,0,0,55,1,5,74,1,6,0,1
"2017","gob",5,"coahuila",1100,135,1,0,137,2,12,129,1,3,39,0
"2017","gob",5,"coahuila",1100,106,1,0,114,1,9,147,0,1,17,2
"2017","gob",5,"coahuila",1101,146,3,0,80,4,0,107,0,2,4,2
"2017","gob",5,"coahuila",1102,143,0,2,85,1,0,87,1,1,4,1
"2017","gob",5,"coahuila",1103,154,0,0,59,0,3,95,0,6,7,2
"2017","gob",5,"coahuila",1103,159,0,0,70,5,2,98,0,2,2,1
"2017","gob",5,"coahuila",1104,157,2,0,113,4,2,77,0,3,8,0
"2017","gob",5,"coahuila",1104,141,1,0,110,2,6,116,1,2,4,3
