SECCION,GANADOR,CODIGO_ESTADO,MUN_IFE,MUN_INEGI,TOTAL,HOMBRES,MUJERES,HIJOS,ENTIDAD_NAC,ENTIDAD_INM,ENTIDAD_MIG,LIMITACION,ANALFABETISMO,EDUCACION_AV,PEA,NO_SERV_SALUD,MATRIMONIOS,HOGARES,HOGARES_JEFA,HOGARES_POB,AUTO
902,CPRI,5,30,30,1691,49.20165582,50.79834418,2.03,83.73743347,96.36015326,3.0651341,2.838557067,2.153846154,62.64559068,43.76108811,24.4825547,48.70317003,458,30.56768559,366.5938865,62.66375546
903,CPRI,5,30,30,1888,49.20550847,50.79449153,2.45,81.56779661,98.28199052,1.184834123,3.813559322,2.861445783,34.40065681,43.32627119,22.66949153,52.28848821,452,23.2300885,415.7079646,49.55752212
904,CPRI,5,30,30,2463,49.73609419,50.26390581,2.3,86.76410881,97.92512404,1.353179973,2.963865205,3.019538188,36.02892834,39.87007714,23.62971985,58.21138211,605,19.00826446,405.1239669,59.17355372
905,CPRI,5,30,30,8729,50.6243556,49.3756444,1.98,85.80593424,97.77176713,1.58423493,1.558024974,1.10864745,45.32577904,40.81796311,20.02520335,59.23447954,2189,16.21745089,396.1626313,64.68707172
906,CPRI,5,30,30,2947,50.35629454,49.64370546,2.22,83.54258568,97.96533534,1.695553881,2.103834408,1.709819248,44.8201825,43.53579912,20.63115032,56.61997289,757,19.41875826,389.2998679,62.35138705
907,CPRI,5,30,30,20235,50.14084507,49.85915493,2.37,81.4232765,98.07077562,1.446918288,2.584630591,4.498773758,15.56767047,37.56856931,30.3286385,61.44044321,4685,18.93276414,430.6296692,43.15901814
908,CPRI,5,30,30,3104,51.51417526,48.48582474,2.4,82.60309278,98.89988999,0.880088009,2.963917526,4.582338902,21.34178553,37.98324742,29.12371134,61.62943495,740,14.05405405,412.972973,51.62162162
909,CPRI,5,30,30,3315,48.71794872,51.28205128,2.25,83.83107089,97.85837651,1.934369603,3.981900452,2.923976608,31.06212425,37.79788839,22.1719457,59.95867769,791,18.0783818,412.2629583,53.72945638
910,CPRI,5,30,30,1241,49.07332796,50.92667204,2.64,84.52860596,98.22537711,1.15350488,4.43190975,4.628632939,34.15204678,41.65995165,31.18452861,48.79032258,301,24.91694352,406.3122924,40.53156146
911,CPRI,5,30,30,1362,49.04552129,50.95447871,2.77,82.74596182,97.95918367,1.387755102,4.478707783,3.317073171,43.03931987,40.08810573,27.01908957,46.35272392,360,33.05555556,366.6666667,50.27777778
912,CPAN,5,30,30,1346,48.21693908,51.78306092,2.04,86.25557207,97.91492911,1.834862385,1.857355126,1.439539347,58.34186285,39.7473997,20.87667162,47.12853236,354,28.24858757,357.3446328,67.79661017
913,CPAN,5,30,30,1372,47.88629738,52.11370262,2.08,87.09912536,98.49683544,1.344936709,3.935860058,1.314553991,63.31006979,40.59766764,17.63848397,49.37388193,393,28.24427481,341.475827,70.73791349
914,CPAN,5,30,30,1392,47.55747126,52.44252874,2.47,89.15229885,98.54851031,0.534759358,5.244252874,3.305004721,46.50205761,42.95977011,24.06609195,49.34383202,346,26.30057803,401.4450867,58.67052023
915,CPRI,5,30,30,1187,48.77843302,51.22156698,2.46,86.68913227,98.16345271,1.193755739,5.812973884,3.397508494,41.56479218,41.53327717,22.49368155,48.08510638,284,27.11267606,416.9014085,50
916,CPRI,5,30,30,880,49.31818182,50.68181818,2.75,88.52272727,99.63054187,0.246305419,5.454545455,2.603369066,40.67226891,40.45454545,30.45454545,47.95321637,232,28.44827586,378.0172414,48.27586207
917,CPRI,5,30,30,1020,49.60784314,50.39215686,2.55,80.09803922,92.66737513,5.100956429,5.68627451,3.846153846,40.47619048,39.90196078,28.82352941,44.48484848,241,27.80082988,417.0124481,43.56846473
918,CPAN,5,30,30,1076,48.04832714,51.95167286,2.34,84.85130112,96.82051282,2.051282051,3.624535316,2.36318408,42.83765348,40.98513011,30.48327138,46.11819235,266,28.94736842,400,43.98496241
919,CPAN,5,30,30,1214,46.95222405,53.04777595,2.26,78.66556837,97.25906278,2.298850575,7.742998353,2.063983488,63.4551495,39.45634267,17.95716639,48.35589942,339,27.13864307,350.4424779,68.14159292
920,CPRI,5,30,30,1273,50.51060487,49.48939513,2.27,88.45247447,97.54860524,1.944209637,4.870384918,2.34791889,44.49594438,39.51296151,21.36684996,53.31355094,334,23.65269461,380.239521,55.68862275
921,CPRI,5,30,30,1525,49.1147541,50.8852459,2.66,81.50819672,97.79359431,0.996441281,6.098360656,3.9497307,31.57380254,36.52459016,24.85245902,50.91666667,352,26.42045455,430.6818182,45.45454545
922,CPRI,5,30,30,1856,48.4375,51.5625,2.53,84.32112069,98.40047393,0.77014218,3.717672414,3.458646617,28.81773399,35.82974138,26.50862069,53.17241379,432,22.91666667,428.9351852,48.14814815
923,CPRI,5,30,30,2137,50.91249415,49.08750585,3.23,79.22321011,98.83227176,0.42462845,5.38137576,6.104252401,12.48142645,37.76321947,30.51006083,59.13098237,480,22.08333333,443.3333333,30.83333333
924,CPRI,5,30,30,1012,50,50,2.78,85.57312253,98.9010989,0.769230769,5.731225296,6.451612903,26.64756447,40.41501976,28.65612648,52.98602287,237,22.78481013,423.2067511,46.83544304
925,CPRI,5,30,30,1276,49.45141066,50.54858934,2.65,86.59874608,98.78892734,0.259515571,6.347962382,5.464480874,23.98568019,38.87147335,20.37617555,53.81485249,289,21.79930796,441.5224913,48.44290657
926,CPRI,5,30,30,1613,51.70489771,48.29510229,2.94,84.56292622,98.69952088,0.547570157,3.781773094,6.736657918,17.57281553,38.12771234,28.08431494,55.10204082,359,22.56267409,449.3036212,37.88300836
927,CPRI,5,30,30,1650,51.27272727,48.72727273,2.85,85.33333333,97.64626765,1.479488904,6.303030303,6.724137931,19.342723,40.60606061,31.75757576,57.44167337,388,19.32989691,425.257732,42.26804124
928,CPRI,5,30,30,1584,51.57828283,48.42171717,2.98,83.96464646,99.14224446,0.285918513,3.21969697,4.887218045,16.01239669,38.57323232,31.56565657,58.10692375,338,19.52662722,466.2721893,39.9408284
929,CPRI,5,30,30,2272,50.52816901,49.47183099,2.67,85.91549296,98.86251236,0.494559842,5.281690141,3.997461929,18.75,37.54401408,27.77288732,57.26795096,512,16.40625,443.1640625,39.6484375
930,CPRI,5,30,30,2822,50.49610206,49.50389794,2.43,84.93975904,97.91102515,1.70212766,3.153791637,3.698150925,36.86840644,40.46775337,26.39971651,54.2870243,658,20.06079027,428.8753799,57.75075988
931,CPRI,5,30,30,1178,48.47198642,51.52801358,2.38,86.58743633,97.32965009,1.933701657,2.292020374,3.9193729,47.09443099,39.21901528,23.4295416,54.75444096,310,23.22580645,380,54.19354839
932,CPRI,5,30,30,1635,50.09174312,49.90825688,2.47,85.50458716,98.17813765,1.417004049,3.363914373,2.338709677,38.36698859,40.6116208,30.39755352,53.66412214,412,22.57281553,394.6601942,51.45631068
933,CPRI,5,30,30,1204,50.08305648,49.91694352,2.2,83.05647841,95.80674567,3.55515041,2.823920266,1.931818182,45.93596059,41.11295681,24.75083056,49.52879581,311,27.0096463,387.1382637,46.3022508
934,CPRI,5,30,30,1153,47.61491761,52.38508239,2.66,85.34258456,98.01886792,0.849056604,4.770164788,2.824858757,41.67679222,40.06938422,23.76409367,51.06382979,313,30.03194888,368.370607,56.54952077
935,CPRI,5,30,30,1215,47.32510288,52.67489712,3,87.98353909,99.08925319,0.455373406,6.666666667,5.995475113,33.70098039,38.27160494,30.69958848,52.27513228,290,27.5862069,415.862069,40
936,CPRI,5,30,30,2773,49.11648035,50.88351965,2.34,87.23404255,98.75401929,0.803858521,2.704652001,3.020993344,39.74215247,41.86801298,29.67904796,55.7190318,677,23.63367799,407.8286558,58.05022157
937,CPRI,5,30,30,1721,47.47239977,52.52760023,2.12,86.80999419,98.12265332,1.376720901,5.229517722,2.809415338,52.12765957,43.34689134,22.89366647,48.48270995,430,29.76744186,398.1395349,58.13953488
938,CPRI,5,30,30,2233,51.2763099,48.7236901,2.31,85.22167488,96.88581315,1.581809194,3.224361845,2.734617775,41.83813443,42.63322884,22.3914017,52.38917674,527,22.39089184,411.9544592,60.34155598
939,CPRI,5,30,30,1152,47.82986111,52.17013889,2.42,83.42013889,98.001998,1.798201798,3.211805556,2.628434886,46.42857143,39.14930556,23.95833333,49.543379,285,29.12280702,384.2105263,56.49122807
940,CPRI,5,30,30,1137,49.25241865,50.74758135,2.57,85.48812665,98.52362205,1.181102362,3.254177661,4.062126643,39.87261146,42.56816183,25.68161829,50.62006764,280,32.85714286,397.5,49.64285714
941,CPRI,5,30,30,1487,48.15063887,51.84936113,2.66,83.38937458,99.17293233,0.526315789,6.92669805,2.732240437,38.80157171,40.28244788,23.40282448,50,383,27.67624021,374.151436,54.5691906
942,CPRI,5,30,30,1421,49.75369458,50.24630542,2.84,82.61787474,98.79421222,0.482315113,5.348346235,4.803921569,37.77777778,39.26812104,21.32301196,51.76579926,339,21.82890855,406.7846608,47.19764012
943,CPRI,5,30,30,13372,49.41669159,50.58330841,1.97,86.37451391,98.29124579,1.271043771,2.206102303,1.006155303,38.28852808,38.14687407,18.37421478,60.98854476,3282,16.2400975,403.1383303,57.80012188
944,CPRI,5,30,30,1367,51.35332846,48.64667154,2.72,80.17556693,98.98989899,0.757575758,3.14557425,3.959276018,10.51964512,36.72275055,34.08924653,60.4578564,318,17.9245283,418.5534591,36.47798742
945,CPRI,5,30,30,1371,48.79649891,51.20350109,2.66,82.85922684,98.51485149,1.237623762,5.032822757,4.994571118,13.79310345,38.73085339,29.5404814,57.48502994,310,19.03225806,441.2903226,41.29032258
946,CPRI,5,30,30,6479,50.31640685,49.68359315,2.63,79.20975459,96.47373108,2.742653606,3.133199568,5.236486486,14.93943472,36.93471215,35.25235376,61.77964231,1531,17.3089484,420.6401045,40.365774
947,CPRI,5,30,30,1183,49.11242604,50.88757396,2.12,84.2772612,98.1600736,1.471941122,2.620456467,0.897867565,59.12408759,45.64666103,21.80896027,53.00316122,326,23.92638037,362.8834356,64.72392638
948,CPRI,5,30,30,1210,50.33057851,49.66942149,2.15,81.48760331,98.09090909,1.090909091,3.223140496,0.678733032,47.799511,43.96694215,22.23140496,56.21734587,312,22.75641026,387.8205128,59.29487179
949,CPRI,5,30,30,7387,50.4399621,49.5600379,2.08,85.82645187,97.29851418,1.650907999,3.343711926,1.350806452,38.57370699,40.30052795,19.77798836,59.03548681,1822,16.46542261,402.4698134,58.83644347
950,CPRI,5,30,30,6524,48.69711833,51.30288167,2.21,79.58307787,97.21428571,1.732142857,5.119558553,2.867215041,24.92821718,38.36603311,26.47148988,63.30097087,1637,16.1270617,386.9883934,48.5033598
951,CPRI,5,30,30,1495,50.03344482,49.96655518,2.21,84.21404682,99.0327381,0.223214286,4.682274247,1.901140684,28.64749734,40.73578595,21.8729097,56.72823219,388,21.13402062,379.8969072,48.96907216
952,CPRI,5,30,30,5652,49.82307148,50.17692852,2.05,85.43878273,98.06820422,1.320717524,2.388535032,1.748890629,47.56521739,39.87968861,20.89525832,60,1427,16.53819201,394.3938332,68.60546601
953,CPRI,5,30,30,1591,48.27152734,51.72847266,2.61,81.64676304,97.46835443,2.250351617,3.268384664,2.352941176,38.28828829,39.59773727,19.17033312,53.92545599,416,22.35576923,370.1923077,57.45192308
954,CPRI,5,30,30,1408,47.51420455,52.48579545,2.46,81.81818182,97.83783784,1.38996139,2.911931818,1.865671642,46.94694695,42.96875,20.80965909,50.74626866,385,28.31168831,364.9350649,59.48051948
955,CPRI,5,30,30,1359,48.63870493,51.36129507,2.54,81.30978661,98.77350777,0.327064595,2.869757174,2.412060302,39.59007551,41.13318617,20.52980132,54.74383302,344,23.8372093,391.5697674,57.84883721
956,CPRI,5,30,30,1578,48.92268695,51.07731305,2.47,83.5234474,98.34482759,0.965517241,3.231939163,2.067824648,45.38258575,45.69074778,23.51077313,52.94117647,393,23.40966921,399.2366412,64.88549618
957,CPRI,5,30,30,1359,47.60853569,52.39146431,1.82,82.85504047,97.79527559,1.811023622,6.107431935,0.628366248,74.15946206,49.44812362,12.65636497,47.1890971,379,31.66226913,355.408971,76.25329815
958,CPRI,5,30,30,1266,47.1563981,52.8436019,2.39,83.25434439,96.78238781,2.624894157,4.265402844,0.676328502,69.15983607,45.02369668,16.11374408,48.61623616,344,32.55813953,364.5348837,76.74418605
959,CPRI,5,30,30,1387,48.23359769,51.76640231,2.53,82.98485941,98.55305466,0.723472669,5.335255948,3.842264914,37.51387347,40.9516943,27.54145638,50.89201878,332,28.31325301,412.3493976,47.59036145
960,CPRI,5,30,30,1114,47.57630162,52.42369838,2.25,81.41831239,97.0845481,2.137998056,2.692998205,1.724137931,39.0896921,40.21543986,28.72531418,53.51473923,270,23.33333333,411.4814815,57.40740741
961,CPRI,5,30,30,2269,50.81533715,49.18466285,2.56,84.22212428,98.43597263,0.928641251,4.980167475,3.98505604,33.46966599,39.35654473,28.38254738,54.44635686,535,22.24299065,419.2523364,52.89719626
962,CPRI,5,30,30,845,47.21893491,52.78106509,2.76,85.0887574,97.80645161,1.935483871,4.26035503,3.338391502,46.01626016,40.23668639,21.53846154,50.50215208,231,34.1991342,365.8008658,58.44155844
963,CPRI,5,30,30,1542,52.01037613,47.98962387,2.5,79.44228275,92.94871795,6.054131054,3.761348898,3.004291845,40.58234759,40.14267185,30.22049287,50.52716951,384,23.95833333,401.5625,49.73958333
964,CPRI,5,30,30,1350,48.74074074,51.25925926,2.74,80.81481481,95.30364372,3.967611336,5.62962963,4.536679537,39.46830266,38.81481481,22.2962963,54.19708029,333,25.82582583,405.4054054,49.84984985
965,CPRI,5,30,30,1623,51.07825015,48.92174985,2.42,86.69131238,97.6541555,2.144772118,6.40788663,3.915171289,38.125,43.68453481,26.06284658,55.24904215,411,18.97810219,394.8905109,57.66423358
966,CPAN,5,30,30,1790,49.21787709,50.78212291,2.25,87.98882682,95.18586228,3.595368678,4.69273743,3.512705531,35.19870235,42.06703911,28.2122905,47.40896359,401,22.44389027,411.9700748,50.6234414
967,CPRI,5,30,30,2819,50.7626818,49.2373182,2.72,83.64668322,98.52765619,0.915240748,3.476410074,5.430809399,13.07379431,38.87903512,31.57147925,58.5598474,646,17.18266254,435.9133127,41.48606811
968,CPRI,5,30,30,1839,54.70364328,45.29635672,2.87,83.84991843,98.04400978,1.466992665,4.676454595,6.893819334,9.697508897,40.78303426,35.72593801,53.13174946,399,17.29323308,447.3684211,31.07769424
969,CPRI,5,30,30,4011,50.90999751,49.09000249,2.54,81.89977562,99.04252323,0.704027035,2.767389678,5.213089802,13.28819298,37.59660932,33.58264772,61.55969634,895,11.17318436,446.8156425,43.91061453
970,CPRI,5,30,30,9713,50.61258108,49.38741892,2.2,84.10377844,97.79852467,1.567542646,2.573870071,2.887584929,32.06625981,39.9464635,28.42582106,58.92255892,2240,14.77678571,432.6785714,55.58035714
971,CPAN,5,30,30,1986,49.54682779,50.45317221,2.28,86.4551863,97.83933518,1.662049861,3.071500504,2.658486708,45.45454545,40.83585096,23.71601208,55.67671584,481,17.46361746,410.3950104,64.65696466
972,CPRI,5,30,30,2510,49.00398406,50.99601594,2.25,84.86055777,97.45054945,2.197802198,3.147410359,1.689373297,47.50146972,42.5498008,23.62549801,56.79264556,592,19.76351351,422.4662162,66.38513514
973,CPRI,5,30,30,2251,49.31141715,50.68858285,2.3,84.54020435,97.17073171,2.195121951,3.020879609,2.351557907,37.37113402,42.15904043,26.78809418,54.21552205,507,19.52662722,442.800789,57.98816568
974,CPRI,5,30,30,1789,46.78591392,53.21408608,2.39,81.21855785,96.14921781,2.767749699,5.589714925,1.151079137,55.36809816,41.25209614,17.83119061,54.10396717,459,25.92592593,387.5816993,66.0130719
975,CPRI,5,30,30,1567,49.71282706,50.28717294,2.25,83.535418,99.08963585,0.56022409,4.403318443,1.275510204,48.01886792,41.41671985,23.48436503,49.56383822,371,30.99730458,418.328841,64.69002695
976,CPAN,5,30,30,1661,49.78928356,50.21071644,1.74,78.20590006,94.93589744,4.102564103,3.13064419,0.214592275,88.01213961,46.71884407,16.3756773,52.75482094,455,20.21978022,359.1208791,94.50549451
977,CPAN,5,30,30,4259,49.23691007,50.76308993,1.86,81.40408547,97.68968233,1.575216592,2.700164358,0.572197913,66.56902234,42.0756046,14.72176567,57.99626633,1094,20.29250457,380.2559415,80.34734918
978,CPRI,5,30,30,1746,46.79266896,53.20733104,2.31,84.07789233,98.29437776,1.263423879,4.352806415,1.29969419,49.17491749,42.1534937,16.32302405,52.3364486,467,25.91006424,370.6638116,58.24411135
979,CPRI,5,30,30,3513,50.29888984,49.70111016,2.38,80.92798178,98.23288104,1.230672136,3.245089667,2.971102971,29.42238267,39.48192428,25.13521207,58.23683227,816,15.31862745,430.1470588,56.12745098
980,CPRI,5,30,30,3358,51.22096486,48.77903514,2.28,80.55390113,97.84411277,1.459369818,4.46694461,2.344767694,28.98197759,41.03633115,26.47409172,58.32669323,784,13.7755102,427.9336735,59.31122449
981,CPRI,5,30,30,4029,50.48399106,49.51600894,2.18,82.67560189,96.66575567,1.831101394,3.822288409,1.35088327,41.10641567,43.65847605,27.67436088,55.78947368,963,20.35306334,418.0685358,61.26687435
982,CPRI,5,30,30,1465,47.30375427,52.69624573,1.88,83.27645051,98.28358209,1.044776119,2.730375427,0.617283951,66.63516068,44.3003413,22.52559727,49.41569282,384,27.60416667,370.3125,73.69791667
983,CPRI,5,30,30,1676,49.64200477,50.35799523,1.91,85.62052506,97.94476557,1.348747592,2.983293556,0.383435583,66.66666667,47.97136038,18.25775656,52.38095238,435,24.13793103,385.2873563,72.18390805
984,CPRI,5,30,30,1694,48.05194805,51.94805195,2.31,83.11688312,99.10083494,0.321130379,3.423848878,1.626646011,52.33722871,43.56552538,19.9527745,53.99267399,426,21.12676056,396.2441315,68.54460094
985,CPRI,5,30,30,2442,48.85339885,51.14660115,2.34,83.45618346,98.04964539,1.019503546,3.644553645,2.471910112,36.48148148,39.23013923,23.996724,55.82120582,593,16.69477234,410.2866779,63.74367622
986,CPRI,5,30,30,2358,50.72094996,49.27905004,2.38,85.072095,97.7443609,0.939849624,3.307888041,2.680166766,32.11488251,39.82188295,32.52756573,56.47840532,528,15.53030303,445.4545455,57.1969697
987,CPRI,5,30,30,8290,50.31363088,49.68636912,2.24,85.45235223,98.28907747,1.122365179,5.295536791,4.187909687,22.86995516,37.93727382,27.6477684,61.01526211,1892,12.26215645,436.5750529,52.74841438
988,CPAN,5,30,30,1879,49.17509313,50.82490687,1.86,69.98403406,94.68399291,3.898405198,3.299627461,0.795947902,78.5046729,40.02128792,17.50931346,58.56465809,495,16.16161616,371.1111111,88.68686869
989,CPRI,5,30,30,1691,50.0295683,49.9704317,2.46,83.08693081,97.31323722,1.900393185,3.843879361,3.652597403,33.36275375,41.04080426,28.20816085,54.09090909,395,20.75949367,425.0632911,56.70886076
990,CPAN,5,30,30,2143,48.01679888,51.98320112,1.89,86.65422305,96.97732997,1.914357683,2.239850677,0.662650602,68.88157895,45.03033131,16.70555296,51.58550396,553,19.71066908,386.9801085,78.66184448
991,CPAN,5,30,30,1750,48.51428571,51.48571429,2,84.62857143,97.59188847,2.027883397,2.628571429,0.868878357,62.85226302,39.48571429,22.8,55.93220339,434,18.89400922,399.078341,72.11981567
993,CPRI,5,30,30,11566,49.42071589,50.57928411,2,83.1056545,98.05113362,1.46647371,2.784022134,1.579937304,39.87995533,41.95919073,19.0385613,57.77675595,2839,17.40049313,404.8960902,58.3656217
994,CPRI,5,30,30,9742,51.0367481,48.9632519,2.3,76.67830014,97.69131607,1.605531466,3.685074933,3.485167774,16.76928649,37.57955245,28.10511189,63.24046921,2238,13.40482574,434.8972297,48.25737265
995,CPRI,5,30,30,1268,47.55520505,52.44479495,1.96,81.07255521,97.25792631,1.970865467,10.8044164,1.037344398,65.83710407,44.71608833,17.7444795,54.72440945,353,19.83002833,356.6572238,75.35410765
996,CPAN,5,30,30,1381,49.74656046,50.25343954,2.03,78.27661115,95.53641347,2.584181676,5.358435916,1.346153846,68.45360825,46.27081825,19.04417089,51.83527305,376,25,366.4893617,74.73404255
997,CPAN,5,30,30,1029,49.36831876,50.63168124,1.96,76.19047619,95.35864979,3.270042194,3.401360544,1.012658228,75.03410641,42.56559767,19.72789116,54.16666667,276,18.84057971,368.4782609,86.23188406
998,CPRI,5,30,30,2612,49.31087289,50.68912711,1.97,81.96784074,96.07672188,1.830863121,2.909647779,0.457404231,46.94255713,41.1179173,21.40122511,61.21794872,692,18.93063584,375.7225434,63.00578035
999,CPRI,5,30,30,826,49.27360775,50.72639225,2.27,82.08232446,97.22589168,1.321003963,3.389830508,1.677852349,49.0942029,40.79903148,21.18644068,57.41029641,219,20.54794521,373.0593607,69.8630137
1000,CPRI,5,30,30,322,52.48447205,47.51552795,3.51,97.51552795,98.98305085,0.677966102,13.04347826,9.842519685,2.521008403,38.50931677,26.39751553,61.31386861,100,12,322,21
1001,CPRI,5,30,30,555,51.35135135,48.64864865,3.18,96.21621622,99.2,0.4,8.288288288,7.588075881,0.911854103,33.51351351,27.74774775,63.23529412,154,11.68831169,360.3896104,42.85714286
