ANO,ELECCION,CODIGO_ESTADO,NOMBRE_ESTADO,NOMBRE_MUNICIPIO,DISTRITO_LOCAL_INE_2016,SECCION,NOMINAL,CNR,MORENA,NULOS,PAN,PNA,PRD,PRI,PRS,PSD,PT,PUP,PVEM
2016,gob,20,oaxaca,SAN PEDRO JICAYAN ,22,1485,1173,0,323,9,,4,170,,8,19,34,8,
2016,gob,20,oaxaca,SAN PEDRO JICAYAN ,22,1486,1154,0,325,22,,2,158,,4,8,44,1,
2016,gob,20,oaxaca,SAN PEDRO JICAYAN ,22,1487,1050,0,228,27,,2,138,,5,18,12,3,
2016,gob,20,oaxaca,SAN PEDRO JICAYAN ,22,1488,939,0,157,30,,3,214,,7,5,14,15,
2016,gob,20,oaxaca,SAN PEDRO JICAYAN ,22,1489,1496,0,151,37,,4,573,,0,1,3,80,
2016,gob,20,oaxaca,SAN PEDRO JICAYAN ,22,1490,722,0,167,18,,0,250,,0,2,8,3,
2016,gob,20,oaxaca,SAN PEDRO JICAYAN ,22,1491,892,0,109,27,,3,268,,2,9,6,7,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1492,642,0,71,16,,5,15,,2,6,23,9,
2016,gob,20,oaxaca,SAN PEDRO JUCHATENGO,21,1493,1206,0,103,26,,2,60,,3,1,9,96,
2016,gob,20,oaxaca,SAN PEDRO MÁRTIR,16,1494,1411,0,57,42,,40,176,,4,5,51,6,
2016,gob,20,oaxaca,SAN PEDRO MARTIR QUIECHAPA,17,1495,541,0,40,7,,2,28,,2,1,10,13,
2016,gob,20,oaxaca,SAN PEDRO MÁRTIR YUCUXACO,8,1496,667,0,67,9,,1,10,,2,2,10,7,
2016,gob,20,oaxaca,SAN PEDRO MÁRTIR YUCUXACO,8,1497,347,0,91,5,,5,42,,0,1,41,10,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1498,,,,,,,,,,,,,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1499,2692,0,204,66,,7,195,,10,3,122,7,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1500,2085,0,270,36,,9,149,,3,9,160,11,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1501,1739,0,202,40,,5,159,,12,5,145,10,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1502,1543,0,241,38,,4,103,,2,3,102,5,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1503,9030,1,1397,123,,25,291,,25,24,582,33,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1504,793,0,80,16,,1,36,,1,2,38,1,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1505,3514,0,518,57,,10,164,,10,8,241,8,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1506,,,,,,,,,,,,,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1507,1457,1,208,16,,4,57,,8,5,89,3,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1508,748,0,113,13,,4,72,,2,3,32,1,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1509,1912,0,169,43,,5,67,,8,4,186,8,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,23,1510,2627,0,590,31,,4,103,,10,3,190,7,
2016,gob,20,oaxaca,SAN PEDRO MIXTEPEC,24,1511,743,0,48,13,,7,88,,3,10,19,58,
2016,gob,20,oaxaca,SAN PEDRO MOLINOS,8,1512,525,0,22,4,,2,78,,1,0,4,0,
2016,gob,20,oaxaca,SAN PEDRO NOPALA,,1513,546,0,15,6,,5,15,,0,0,4,2,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1514,552,0,39,20,,2,2,,3,13,2,3,
2016,gob,20,oaxaca,SAN PEDRO OCOTEPEC,10,1515,1296,0,58,24,,7,19,,2,3,31,3,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1516,1851,0,259,44,,23,119,,9,25,386,23,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1517,1374,0,169,30,,6,159,,3,20,328,16,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1518,2750,1,316,67,,13,286,,8,36,713,21,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1519,3815,1,491,66,,27,276,,23,74,952,24,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1520,1534,0,202,30,,8,128,,7,26,369,7,
2016,gob,20,oaxaca,san pedro pochutla,,1521,,0,255,13,,2,73,,7,8,124,5,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1521,851,0,136,25,,6,61,,1,26,166,1,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1522,2486,0,301,56,,35,162,,16,40,622,25,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1523,850,0,14,14,,3,23,,2,2,151,1,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1524,445,0,69,13,,11,17,,6,6,73,9,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1525,1122,0,39,45,,11,56,,5,7,285,5,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1527,2108,0,190,61,,82,162,,4,37,469,25,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1528,1509,0,140,41,,61,97,,5,23,324,19,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1529,2509,0,176,73,,31,317,,5,54,659,32,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1530,1457,0,69,39,,8,181,,10,17,434,11,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1531,1613,0,139,45,,9,125,,1,17,516,22,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1532,1164,0,76,23,,13,82,,4,27,292,12,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1533,2034,0,263,51,,21,180,,14,83,316,18,
2016,gob,20,oaxaca,SAN PEDRO POCHUTLA,25,1534,1770,0,189,51,,15,171,,17,155,272,13,
2016,gob,20,oaxaca,SAN PEDRO QUIATONI,17,1535,763,0,63,19,,5,16,,1,7,25,5,
2016,gob,20,oaxaca,SAN PEDRO QUIATONI,17,1536,1095,0,34,34,,5,21,,3,7,33,7,
2016,gob,20,oaxaca,SAN PEDRO QUIATONI,17,1537,1270,0,57,34,,5,30,,7,8,32,9,
2016,gob,20,oaxaca,SAN PEDRO QUIATONI,17,1538,1069,0,108,36,,5,59,,3,3,48,8,
2016,gob,20,oaxaca,SAN PEDRO QUIATONI,17,1539,1492,0,124,40,,15,80,,1,6,65,13,
2016,gob,20,oaxaca,SAN PEDRO QUIATONI,17,1540,1220,0,21,40,,13,80,,4,6,43,7,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1541,1665,0,183,38,,60,138,,4,13,13,38,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1542,698,0,38,13,,8,35,,15,3,4,134,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1543,587,0,93,22,,39,31,,6,45,6,9,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1544,1183,0,95,15,,0,23,,0,1,27,3,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1545,1428,0,129,25,,1,25,,0,1,20,3,
2016,gob,20,oaxaca,,,1545,,0,65,14,,1,13,,0,0,7,2,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1546,468,0,41,6,,0,7,,2,0,10,0,
2016,gob,20,oaxaca,,,1546,,0,83,11,,1,14,,2,0,12,1,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1547,869,0,100,7,,0,22,,2,1,8,1,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1548,627,0,33,9,,0,12,,0,1,14,0,
2016,gob,20,oaxaca,,,1548,628,0,43,6,,1,19,,0,0,12,2,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1549,668,0,26,6,,0,4,,0,1,2,0,
2016,gob,20,oaxaca,,,1549,669,0,29,13,,0,12,,0,2,20,0,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1550,1178,0,61,22,,1,14,,0,1,23,1,
2016,gob,20,oaxaca,,,1550,605,0,32,3,,3,4,,0,1,5,0,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1551,223,0,3,7,,0,3,,0,0,6,0,
2016,gob,20,oaxaca,SAN PEDRO TAPANATEPC ,11,1552,722,0,52,11,,1,12,,1,3,25,0,
2016,gob,20,oaxaca,SAN PEDRO TAVICHE,17,1553,789,0,9,16,,3,55,,3,2,175,3,
2016,gob,20,oaxaca,SAN PEDRO TEOZACOALCO,,1554,892,0,82,20,,1,56,,8,2,19,41,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1555,1205,2,116,30,,8,112,,1,5,29,16,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1556,1481,0,98,18,,6,191,,0,2,11,46,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1557,210,0,6,4,,1,43,,0,0,20,1,
2016,gob,20,oaxaca,SAN PEDRO TIDAA,,1558,285,0,22,4,,3,21,,3,2,9,10,
2016,gob,20,oaxaca,SAN PEDRO TIDAA,,1559,298,0,20,5,,3,7,,1,4,8,47,
2016,gob,20,oaxaca,SAN PEDRO TOPILTEPEC,,1560,275,0,78,7,,0,3,,1,4,3,59,
2016,gob,20,oaxaca,SAN PEDRO TOTOLAPAM,17,1561,1177,0,40,7,,2,39,,4,5,111,1,
2016,gob,20,oaxaca,SAN PEDRO TOTOLAPAM,17,1562,625,0,22,7,,4,33,,1,0,22,1,
2016,gob,20,oaxaca,SAN PEDRO TOTOLAPAM,17,1563,461,0,59,6,,3,33,,1,2,8,2,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1564,1093,0,253,25,,80,28,,6,9,18,37,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1565,838,0,211,17,,49,30,,5,3,30,8,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1566,1254,0,305,28,,49,23,,4,2,46,45,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1567,1065,0,112,24,,83,32,,1,4,39,10,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1568,1823,0,602,29,,56,71,,11,13,39,18,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1569,1816,0,502,46,,118,112,,5,10,55,16,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1570,2591,0,672,57,,138,142,,13,8,59,27,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1571,983,0,246,20,,70,46,,5,4,30,14,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1572,1790,0,554,39,,50,98,,5,8,52,8,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1573,2043,0,618,27,,60,54,,8,10,45,20,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1574,1736,0,514,45,,96,87,,10,9,42,21,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1575,1920,0,366,25,,95,90,,7,8,9,35,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1576,,,,,,,,,,,,,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1577,1255,0,292,28,,61,57,,3,5,28,19,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1578,1870,0,404,33,,113,90,,14,13,48,41,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1579,1312,4,248,18,,126,73,,13,7,14,20,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1580,1265,18,188,22,,76,115,,3,7,12,9,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1581,1384,1,203,32,,55,48,,6,4,23,26,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1582,816,9,104,18,,49,45,,6,6,12,23,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1583,1343,0,200,33,,50,100,,4,9,15,44,
2016,gob,20,oaxaca,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,23,1584,1113,0,262,30,,32,133,,10,5,50,13,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO AYUTLA,10,1585,1051,0,76,24,,5,28,,2,2,125,2,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO AYUTLA,10,1586,,0,247,50,,4,51,,2,4,187,8,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO AYUTLA,10,1587,1007,0,28,33,,2,14,,1,6,56,11,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO AYUTLA,10,1588,328,0,23,14,,7,6,,2,2,31,2,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEPOSCOLULA,,1589,1141,2,378,22,,0,70,,4,3,41,4,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEPOSCOLULA,,1590,1056,0,342,14,,3,71,,5,3,36,7,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEPOSCOLULA,,1591,334,0,85,16,,2,13,,3,2,7,17,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEPOSCOLULA,,1592,536,0,202,10,,5,18,,0,4,15,4,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEPOSCOLULA,,1593,65,0,5,2,,0,2,,1,0,2,1,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1594,441,0,61,11,,5,137,,2,2,4,2,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1595,125,0,28,4,,3,25,,3,0,27,2,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1596,196,0,15,1,,1,7,,0,0,3,0,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1597,132,0,29,5,,0,5,,0,4,4,0,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1598,190,0,29,3,,4,12,,0,1,1,0,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1599,90,0,32,5,,6,18,,0,2,4,1,
2016,gob,20,oaxaca,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,6,1600,258,0,7,2,,0,9,,0,0,0,0,
2016,gob,20,oaxaca,SAN PEDRO YANERI,9,1601,629,0,134,12,,3,26,,16,53,9,20,
2016,gob,20,oaxaca,SAN PEDRO YOLOX,9,1602,1654,0,133,39,,16,45,,9,11,81,19,
2016,gob,20,oaxaca,SAN PEDRO YOLOX,9,1603,121,0,5,3,,2,11,,1,3,2,1,
2016,gob,20,oaxaca,SAN PEDRO YUCUNAMA,,1604,174,0,18,5,,3,3,,3,2,1,0,
2016,gob,20,oaxaca,SAN RAYMUNDO JALPAN,15,1605,1722,0,261,18,,5,115,,11,57,54,9,
2016,gob,20,oaxaca,SAN SEBASTIAN ABASOLO,17,1606,1492,0,84,7,,2,46,,2,3,62,26,
2016,gob,20,oaxaca,SAN SEBASTIAN COATLAN,21,1607,1027,0,28,18,,3,3,,3,2,36,6,
2016,gob,20,oaxaca,SAN SEBASTIAN COATLAN,21,1608,865,0,13,8,,2,4,,3,2,19,5,
2016,gob,20,oaxaca,SAN SEBASTIAN IXCAPA,22,1609,1007,0,181,12,,3,286,,2,14,1,1,
2016,gob,20,oaxaca,SAN SEBASTIAN IXCAPA,22,1610,758,0,147,8,,3,142,,1,7,8,2,
2016,gob,20,oaxaca,SAN SEBASTIAN IXCAPA,22,1611,358,0,54,7,,4,100,,0,9,6,3,
2016,gob,20,oaxaca,SAN SEBASTIAN IXCAPA,22,1612,857,0,124,13,,2,288,,4,6,7,4,
2016,gob,20,oaxaca,SAN SEBASTIAN NICANANDUTA,8,1613,1241,1,115,9,,5,117,,1,0,21,1,
2016,gob,20,oaxaca,SAN SEBASTIAN RIO HONDO,24,1614,1042,0,33,9,,2,12,,0,1,10,6,
2016,gob,20,oaxaca,SAN SEBASTIAN RIO HONDO,24,1615,570,0,13,10,,1,15,,0,1,13,9,
2016,gob,20,oaxaca,SAN SEBASTIAN RIO HONDO,24,1616,914,0,79,21,,3,51,,7,4,14,27,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1617,1344,0,163,14,,2,106,,3,3,38,3,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1618,1103,0,152,13,,7,48,,1,6,51,3,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1619,752,0,31,13,,3,99,,5,1,4,1,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1620,341,1,20,9,,2,41,,1,2,5,3,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1621,415,0,13,7,,2,37,,1,2,12,0,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1622,232,0,12,1,,2,24,,1,0,2,0,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1623,337,0,17,11,,2,125,,1,0,5,10,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1624,1192,0,60,40,,2,263,,1,8,23,16,
2016,gob,20,oaxaca,SAN SEBASTIAN TECOMAXTLAHUACA,,1625,345,0,34,14,,0,56,,0,4,7,0,
2016,gob,20,oaxaca,SAN SEBASTIAN TEITIPAC,17,1626,1631,0,96,25,,12,41,,3,4,49,5,
2016,gob,20,oaxaca,SAN SEBASTIAN TUTLA,12,1627,3637,1,509,61,,20,174,,28,9,221,35,
2016,gob,20,oaxaca,SAN SEBASTIAN TUTLA,12,1628,1402,0,245,20,,5,74,,22,6,76,14,
2016,gob,20,oaxaca,SAN SEBASTIAN TUTLA,12,1629,811,4,134,9,,2,45,,10,4,20,8,
2016,gob,20,oaxaca,SAN SEBASTIAN TUTLA,12,1630,1164,2,268,13,,0,94,,7,5,74,11,
2016,gob,20,oaxaca,SAN SEBASTIAN TUTLA,12,1631,1116,0,167,23,,2,55,,15,15,66,19,
2016,gob,20,oaxaca,SAN SEBASTIAN TUTLA,12,1632,1208,2,166,13,,0,61,,29,6,74,18,
2016,gob,20,oaxaca,SAN SEBASTIAN TUTLA,12,1633,2831,3,373,33,,3,119,,45,30,191,42,
2016,gob,20,oaxaca,SAN SIMON ALMOLONGAS,21,1634,1353,0,46,28,,7,15,,56,8,20,6,
2016,gob,20,oaxaca,SAN SIMON ALMOLONGAS,21,1635,921,0,142,20,,3,13,,4,9,21,27,
2016,gob,20,oaxaca,SAN SIMON ZAHUATLAN,6,1636,2130,3,16,44,,4,281,,2,3,12,5,
2016,gob,20,oaxaca,SAN VICENTE COATLAN,21,1637,1513,6,20,51,,8,34,,4,4,82,21,
2016,gob,20,oaxaca,SAN VICENTE COATLAN,21,1638,1240,0,6,36,,3,53,,1,3,34,16,
2016,gob,20,oaxaca,SAN VICENTE LACHIXIO,16,1639,1833,0,84,50,,4,251,,4,3,59,21,
2016,gob,20,oaxaca,SAN VICENTE NUÑU,,1640,388,0,25,5,,0,4,,0,0,13,2,
2016,gob,20,oaxaca,SANTA ANA,24,1641,1559,0,58,36,,13,25,,5,4,44,3,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1642,323,0,43,14,,0,50,,3,12,5,1,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1643,515,0,24,19,,2,41,,3,9,30,16,
2016,gob,20,oaxaca,SANTA ANA DEL VALLE,17,1644,952,0,37,16,,5,41,,3,19,61,5,
2016,gob,20,oaxaca,SANTA ANA DEL VALLE,17,1645,747,0,29,7,,2,35,,3,8,48,4,
2016,gob,20,oaxaca,SANTA ANA TAVELA,17,1646,641,0,23,20,,2,30,,0,4,3,1,
2016,gob,20,oaxaca,SANTA ANA TLAPACOYAN,16,1647,969,0,92,26,,4,43,,4,4,21,2,
2016,gob,20,oaxaca,SANTA ANA TLAPACOYAN,16,1648,685,0,22,18,,2,68,,5,4,14,4,
2016,gob,20,oaxaca,SANTA ANA YARENI,9,1649,707,0,131,22,,3,38,,2,4,32,16,
2016,gob,20,oaxaca,SANTA ANA ZEGACHE,16,1650,1714,0,103,42,,8,443,,7,8,49,1,
2016,gob,20,oaxaca,SANTA ANA ZEGACHE,16,1651,1202,0,90,23,,1,315,,5,1,50,8,
2016,gob,20,oaxaca,SANTA CATALINA QUIERI,24,1652,688,1,221,12,,8,6,,1,18,20,7,
2016,gob,20,oaxaca,SANTA CATARINA CUIXTLA,24,1653,1088,0,65,21,,5,20,,5,9,55,1,
2016,gob,20,oaxaca,SANTA CATARINA IXTEPEJI,9,1654,,,,,,,,,,,,,
2016,gob,20,oaxaca,SANTA CATARINA IXTEPEJI,9,1655,469,0,61,8,,2,30,,6,1,29,2,
2016,gob,20,oaxaca,SANTA CATARINA IXTEPEJI,9,1656,242,0,6,4,,0,4,,0,33,11,2,
2016,gob,20,oaxaca,SANTA CATARINA IXTEPEJI,9,1657,528,0,11,0,,2,5,,1,1,15,35,
2016,gob,20,oaxaca,SANTA CATARINA JUQUILA,23,1658,,0,515,48,,7,197,,6,9,412,3,
2016,gob,20,oaxaca,SANTA CATARINA JUQUILA,23,1659,3621,1,521,91,,17,275,,6,14,802,16,
2016,gob,20,oaxaca,SANTA CATARINA JUQUILA,23,1660,1372,0,438,41,,6,32,,7,9,248,7,
2016,gob,20,oaxaca,SANTA CATARINA JUQUILA,23,1661,1136,0,174,46,,6,41,,2,1,187,5,
2016,gob,20,oaxaca,SANTA CATARINA JUQUILA,23,1662,1164,0,199,31,,4,39,,4,24,225,3,
2016,gob,20,oaxaca,SANTA CATARINA JUQUILA,23,1663,954,0,93,31,,2,31,,3,4,264,4,
2016,gob,20,oaxaca,SANTA CATARINA JUQUILA,23,1664,634,0,87,22,,5,21,,1,7,149,5,
2016,gob,20,oaxaca,SANTA CATARINA LACHATAO,9,1665,194,0,21,6,,0,11,,1,1,13,0,
2016,gob,20,oaxaca,SANTA CATARINA LACHATAO,9,1666,552,0,19,13,,9,15,,1,4,13,9,
2016,gob,20,oaxaca,SANTA CATARINA LACHATAO,9,1667,294,0,14,12,,2,24,,1,0,20,1,
2016,gob,20,oaxaca,SANTA CATARINA LOXICHA,24,1668,1306,0,65,26,,8,35,,4,10,28,20,
2016,gob,20,oaxaca,SANTA CATARINA LOXICHA,24,1669,926,0,100,19,,7,36,,4,9,16,9,
2016,gob,20,oaxaca,SANTA CATARINA LOXICHA,24,1670,198,0,6,5,,1,5,,1,3,2,0,
2016,gob,20,oaxaca,SANTA CATARINA MECHOACAN ,22,1671,1379,0,79,45,,3,192,,0,4,5,8,
2016,gob,20,oaxaca,SANTA CATARINA MECHOACAN ,22,1672,1330,0,134,28,,1,150,,6,2,8,3,
2016,gob,20,oaxaca,SANTA CATARINA MINAS,17,1673,694,0,80,28,,3,58,,5,4,32,6,
2016,gob,20,oaxaca,SANTA CATARINA MINAS,17,1674,687,0,90,14,,6,72,,2,8,33,7,
2016,gob,20,oaxaca,SANTA CATARINA QUIANÉ,16,1675,1551,1,225,39,,13,83,,7,10,103,5,
2016,gob,20,oaxaca,SANTA CATARINA QUIOQUITANI,24,1676,321,0,57,4,,1,23,,1,1,13,1,
2016,gob,20,oaxaca,SANTA CATARINA TAYATA,8,1677,501,0,25,6,,1,23,,0,2,17,2,
2016,gob,20,oaxaca,SANTA CATARINA TICUÁ,8,1678,261,0,70,14,,1,45,,0,7,24,3,
2016,gob,20,oaxaca,SANTA CATARINA TICUÁ,8,1679,456,0,173,10,,4,21,,3,7,7,21,
2016,gob,20,oaxaca,SANTA CATARINA YOSONOTÚ,8,1680,497,0,42,2,,2,24,,0,1,7,29,
2016,gob,20,oaxaca,SANTA CATARINA YOSONOTÚ,8,1681,243,0,44,8,,1,37,,0,1,7,19,
2016,gob,20,oaxaca,SANTA CATARINA YOSONOTÚ,8,1682,404,0,118,20,,5,58,,5,4,31,3,
2016,gob,20,oaxaca,SANTA CATARINA ZAPOQUILA,6,1683,357,0,0,16,,2,125,,2,0,6,0,
2016,gob,20,oaxaca,TEOTITLAN DE FLORES MAGON,4,1685,910,0,37,31,,24,204,,0,103,7,28,
2016,gob,20,oaxaca,SANTA CRUZ AMILPAS,12,1686,3528,4,546,67,,9,255,,72,20,276,212,
2016,gob,20,oaxaca,SANTA CRUZ AMILPAS,12,1687,1132,0,184,24,,4,82,,3,6,66,29,
2016,gob,20,oaxaca,SANTA CRUZ AMILPAS,12,1688,2470,0,462,49,,15,144,,80,23,139,82,
2016,gob,20,oaxaca,SANTA CRUZ AMILPAS,12,1689,990,1,152,28,,7,51,,19,8,62,17,
2016,gob,20,oaxaca,SANTA CRUZ DE BRAVO,6,1690,289,0,18,4,,1,65,,0,1,1,1,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1691,1020,0,133,25,,1,175,,1,1,10,2,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1692,545,0,16,9,,0,152,,0,1,5,0,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1693,1237,0,207,31,,1,387,,0,2,10,1,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1694,778,0,70,20,,1,62,,0,2,7,1,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1695,990,0,36,22,,1,192,,0,1,18,1,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1696,556,0,43,4,,2,181,,1,0,2,1,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1697,877,0,47,17,,1,260,,0,1,5,1,
2016,gob,20,oaxaca,SANTA CRUZ ITUNDUJIA,,1698,1526,0,125,25,,3,407,,1,0,10,1,
2016,gob,20,oaxaca,SANTA CRUZ MIXTEPEC,16,1699,1059,0,142,30,,7,129,,5,10,50,16,
2016,gob,20,oaxaca,SANTA CRUZ MIXTEPEC,16,1700,490,0,110,34,,2,51,,6,4,6,4,
2016,gob,20,oaxaca,SANTA CRUZ MIXTEPEC,16,1701,1035,0,132,33,,7,52,,3,3,11,66,
2016,gob,20,oaxaca,SANTA CRUZ NUNDACO,8,1702,2063,0,178,37,,10,200,,5,11,70,12,
2016,gob,20,oaxaca,SANTA CRUZ PAPALUTLA,17,1703,1481,0,240,21,,4,83,,6,2,44,8,
2016,gob,20,oaxaca,SANTA CRUZ TACACHE DE MINA,6,1704,927,0,51,5,,12,120,,0,4,11,0,
2016,gob,20,oaxaca,SANTA CRUZ TACACHE DE MINA,6,1705,756,0,49,9,,3,130,,1,0,3,0,
2016,gob,20,oaxaca,SANTA CRUZ TACACHE DE MINA,6,1706,368,0,25,6,,1,31,,0,0,3,0,
2016,gob,20,oaxaca,SANTA CRUZ TACAHUA,8,1707,856,0,106,14,,2,63,,2,3,31,1,
