Seccion,Casilla,Eleccion,Municipio,Distrito,Estatus,LN,Total,Partido Acción Nacional,Partido Revolucionario Institucional,Partido de la Revolución Democrática,Partido del Trabajo,Partido Verde Ecologista de México,Movimiento Ciudadano,Nueva Alianza Partido Político Nacional,Partido Demócrata,Partido Cruzada Ciudadana,MORENA,Partido Humanista  Partido Político Nacional,Partido Político Nacional  Encuentro Social,Candidato Independiente,Votos Anulados
2101,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,721,442,140,91,7,55,23,79,5,0,17,7,8,2,0,8
2101,CONTIGUA 1,Diputados Locales,Santiago,23,Acta contabilizada,721,459,133,111,5,55,21,74,7,2,17,7,12,4,0,11
2101,CONTIGUA 2,Diputados Locales,Santiago,23,Acta contabilizada,720,427,145,86,3,60,12,70,9,0,11,3,13,4,0,11
2101,CONTIGUA 3,Diputados Locales,Santiago,23,Acta contabilizada,720,436,155,84,1,58,15,70,10,1,12,8,15,1,0,6
2102,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,619,430,116,162,4,44,6,44,9,1,15,4,9,6,0,10
2103,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,738,426,127,121,9,68,35,27,9,0,5,8,4,2,0,11
2103,CONTIGUA 1,Diputados Locales,Santiago,23,Acta contabilizada,738,402,109,126,4,69,29,20,8,1,7,6,5,2,0,16
2104,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,544,302,105,90,2,37,12,26,4,0,11,2,3,4,0,6
2104,CONTIGUA 1,Diputados Locales,Santiago,23,Acta contabilizada,544,322,84,98,5,53,14,32,4,3,9,6,6,2,0,6
2104,CONTIGUA 2,Diputados Locales,Santiago,23,Acta contabilizada,544,307,90,109,2,40,8,28,2,0,4,6,10,3,0,5
2105,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,651,330,73,71,13,84,23,20,10,1,9,2,10,5,0,9
2105,CONTIGUA 1,Diputados Locales,Santiago,23,Acta contabilizada,651,338,64,113,15,98,11,16,3,1,2,1,5,1,0,8
2105,CONTIGUA 2,Diputados Locales,Santiago,23,Acta contabilizada,651,359,62,110,19,88,29,15,5,0,3,2,11,2,0,13
2106,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,237,168,43,77,1,11,15,1,3,1,0,0,3,1,0,12
2107,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,152,74,11,43,1,6,1,2,2,1,0,2,0,0,0,5
2108,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,240,147,29,57,0,35,2,2,5,0,0,2,4,2,0,9
2109,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,384,208,68,101,0,14,7,2,1,0,0,3,2,0,0,10
2109,CONTIGUA 1,Diputados Locales,Santiago,23,Acta contabilizada,383,218,63,106,2,17,8,5,3,0,0,0,3,0,0,11
2110,BASICA,Diputados Locales,Santiago,23,Acta contabilizada,632,318,73,129,2,25,31,8,1,4,4,5,13,3,0,20
2111,BASICA,Diputados Locales,Vallecillo,21,Acta contabilizada,493,393,108,136,5,65,15,0,9,0,1,2,35,0,6,11
2112,BASICA,Diputados Locales,Vallecillo,21,Acta contabilizada,171,144,55,33,7,19,3,0,3,1,1,8,7,0,0,7
2114,BASICA,Diputados Locales,Vallecillo,21,Acta contabilizada,155,121,15,57,0,41,0,0,0,0,1,0,2,0,1,4
2115,BASICA,Diputados Locales,Vallecillo,21,Acta contabilizada,540,411,86,132,25,121,7,0,8,1,2,0,14,0,3,12
2116,BASICA,Diputados Locales,Vallecillo,21,Acta contabilizada,264,201,39,94,9,40,3,0,1,1,0,2,5,0,1,6
2117,BASICA,Diputados Locales,Vallecillo,21,Acta contabilizada,488,314,49,192,3,48,2,0,7,0,1,0,0,0,5,7
2118,BASICA,Diputados Locales,Villaldama,21,Acta contabilizada,525,439,215,38,55,3,2,0,43,0,1,0,3,0,55,24
2118,CONTIGUA 1,Diputados Locales,Villaldama,21,Acta contabilizada,524,419,211,62,64,1,2,0,25,0,0,2,5,0,31,16
2118,CONTIGUA 2,Diputados Locales,Villaldama,21,Acta contabilizada,524,412,171,47,95,2,1,0,35,0,0,1,2,0,42,16
2119,BASICA,Diputados Locales,Villaldama,21,Acta contabilizada,381,300,111,47,49,7,0,0,22,0,0,1,1,0,45,17
2120,BASICA,Diputados Locales,Villaldama,21,Acta contabilizada,600,495,238,53,60,4,1,0,21,1,1,1,4,0,88,23
2121,BASICA,Diputados Locales,Villaldama,21,Acta contabilizada,335,288,109,71,50,1,0,0,25,0,0,0,1,0,19,12
2123,BASICA,Diputados Locales,Villaldama,21,Acta contabilizada,741,556,205,80,187,6,1,0,21,0,1,2,3,0,23,27
2124,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,728,335,71,143,12,19,17,22,9,2,4,7,3,14,0,12
2124,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,728,324,78,131,12,30,10,14,9,6,0,6,15,8,0,5
2124,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,728,326,64,141,8,34,17,15,9,1,0,9,8,13,0,7
2124,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,728,349,67,140,11,27,8,13,8,2,0,8,8,22,0,35
2124,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,728,320,67,126,16,36,12,10,8,1,1,6,4,22,0,11
2124,CONTIGUA 5,Diputados Locales,Monterrey,1,Acta contabilizada,728,312,60,138,16,32,13,14,7,1,1,4,5,14,0,7
2124,CONTIGUA 6,Diputados Locales,Monterrey,1,Acta contabilizada,728,288,68,109,8,23,12,15,7,2,2,7,8,15,0,12
2124,CONTIGUA 7,Diputados Locales,Monterrey,1,Acta contabilizada,728,322,62,144,8,31,4,18,9,0,3,3,5,24,0,11
2124,CONTIGUA 8,Diputados Locales,Monterrey,1,Acta contabilizada,728,326,79,124,13,30,9,21,9,0,0,2,9,21,0,9
2124,CONTIGUA 9,Diputados Locales,Monterrey,1,Acta contabilizada,728,315,72,113,16,28,13,18,9,1,3,5,3,24,0,10
2124,CONTIGUA 10,Diputados Locales,Monterrey,1,Acta contabilizada,728,321,78,141,7,22,11,18,8,1,0,6,6,17,0,6
2124,CONTIGUA 11,Diputados Locales,Monterrey,1,Acta contabilizada,728,345,85,141,16,32,15,24,2,0,1,0,2,27,0,0
2124,CONTIGUA 12,Diputados Locales,Monterrey,1,Acta contabilizada,728,311,80,117,10,28,10,19,10,0,1,10,4,14,0,8
2124,CONTIGUA 13,Diputados Locales,Monterrey,1,Acta contabilizada,727,312,69,129,11,29,18,9,6,1,2,2,11,17,0,8
2124,CONTIGUA 14,Diputados Locales,Monterrey,1,Acta contabilizada,727,325,76,120,6,37,12,13,14,1,0,8,1,24,0,13
2124,CONTIGUA 15,Diputados Locales,Monterrey,1,Acta contabilizada,727,329,66,128,10,30,15,24,6,0,2,6,7,17,0,18
2125,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,629,351,80,105,6,27,23,59,9,3,0,10,7,19,0,3
2125,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,628,358,88,96,9,27,24,55,8,0,2,7,16,18,0,8
2125,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,628,377,94,112,13,26,15,44,13,3,6,8,10,26,0,7
2126,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,696,346,96,107,4,22,13,33,18,2,2,9,6,22,0,12
2126,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,696,352,90,100,2,29,14,41,15,3,1,6,11,31,0,9
2126,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,696,332,67,98,8,41,12,27,12,2,3,10,15,32,0,5
2126,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,696,364,85,103,9,40,23,29,10,0,4,6,13,32,0,10
2126,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,696,387,90,120,11,33,18,38,17,1,5,1,6,43,0,4
2126,CONTIGUA 5,Diputados Locales,Monterrey,1,Acta contabilizada,695,326,69,112,7,27,14,31,10,0,2,8,8,27,0,11
2126,CONTIGUA 6,Diputados Locales,Monterrey,1,Acta contabilizada,695,378,90,106,3,34,16,39,13,4,3,10,9,40,0,11
2126,CONTIGUA 7,Diputados Locales,Monterrey,1,Acta contabilizada,695,323,77,80,7,24,16,47,12,1,5,10,9,27,0,8
2127,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,674,415,96,83,8,43,21,53,21,3,3,10,14,52,0,8
2127,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,673,438,128,96,6,30,14,57,14,5,2,12,14,49,0,11
2127,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,673,420,115,78,5,38,18,52,16,2,7,6,12,44,0,27
2128,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,671,410,115,97,7,28,19,55,13,0,4,13,13,33,0,13
2128,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,671,407,110,98,8,33,25,49,27,0,2,12,11,25,0,7
2128,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,671,417,109,114,6,29,17,52,18,1,5,17,4,37,0,8
2128,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,671,428,133,104,5,35,15,48,26,3,1,10,12,26,0,10
2128,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,670,426,116,110,11,28,17,49,22,1,2,12,9,37,0,12
2129,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,709,414,125,96,2,16,22,60,14,5,6,11,15,34,0,8
2129,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,709,437,142,80,6,33,23,60,22,4,3,14,12,31,0,7
2129,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,709,407,128,82,6,34,21,55,20,3,2,15,9,22,0,10
2129,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,709,405,141,83,1,29,18,47,20,2,2,11,12,28,0,11
2129,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,708,452,121,95,5,46,27,49,14,7,6,10,20,41,0,11
2130,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,734,456,151,85,5,25,24,70,21,1,2,16,12,34,0,10
2130,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,734,433,144,92,12,29,19,53,18,0,3,10,16,22,0,15
2130,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,734,427,121,95,9,28,32,68,13,2,4,12,15,23,0,5
2130,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,734,439,131,101,11,35,15,56,18,1,6,6,13,33,0,13
2130,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,734,407,135,82,6,26,25,55,16,1,7,12,13,24,0,5
2131,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,623,296,62,112,5,29,16,25,5,0,1,4,8,22,0,7
2131,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,623,303,71,107,6,22,14,23,8,1,1,7,11,24,0,8
2131,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,623,316,63,120,8,23,23,25,5,0,1,9,11,17,0,11
2131,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,623,299,62,128,6,26,12,22,5,0,1,4,5,16,0,12
2131,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,622,294,61,111,10,22,14,25,10,1,0,3,8,21,0,8
2132,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,740,346,57,148,3,24,14,26,8,2,3,5,14,34,0,8
2132,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,740,359,60,150,4,24,21,20,9,1,1,7,11,46,0,5
2132,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,740,361,56,171,3,23,17,23,12,1,2,4,11,29,0,9
2132,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,740,386,65,169,14,27,18,25,7,1,1,8,7,36,0,8
2132,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,740,377,69,160,5,21,15,26,12,0,0,5,11,39,0,14
2132,CONTIGUA 5,Diputados Locales,Monterrey,1,Acta contabilizada,739,367,62,162,5,16,19,24,15,2,1,7,11,34,0,9
2133,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,650,350,73,117,4,22,16,30,18,3,4,6,9,39,0,9
2133,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,650,329,65,110,5,24,12,34,15,1,2,10,10,27,0,14
2133,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,650,316,50,104,5,21,13,29,16,2,0,8,11,40,0,17
2133,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,650,344,59,143,5,27,15,31,10,1,1,14,8,26,0,4
2133,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,650,350,74,115,2,31,23,39,11,2,2,7,9,27,0,8
2133,CONTIGUA 5,Diputados Locales,Monterrey,1,Acta contabilizada,650,347,63,144,5,22,15,26,21,0,3,5,13,27,0,3
2134,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,735,450,151,74,4,19,13,79,31,3,8,14,18,29,0,7
2134,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,735,480,150,83,9,19,20,94,30,2,4,20,11,27,0,11
2134,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,735,454,155,72,6,19,18,97,20,1,1,16,10,27,0,12
2134,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,735,467,126,85,7,23,15,101,27,1,2,13,22,36,0,9
2134,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,734,466,137,80,9,33,22,83,33,1,3,12,11,34,0,8
2134,CONTIGUA 5,Diputados Locales,Monterrey,1,Acta contabilizada,734,441,147,81,8,21,22,71,24,3,5,15,12,24,0,8
2134,CONTIGUA 6,Diputados Locales,Monterrey,1,Acta contabilizada,734,453,171,54,3,31,13,85,20,2,3,13,13,31,0,14
2134,CONTIGUA 7,Diputados Locales,Monterrey,1,Acta contabilizada,734,452,163,82,9,24,12,78,12,3,3,14,17,31,0,4
2134,CONTIGUA 8,Diputados Locales,Monterrey,1,Acta contabilizada,734,444,149,72,2,24,20,79,26,0,0,13,13,42,0,4
2134,CONTIGUA 9,Diputados Locales,Monterrey,1,Acta contabilizada,734,469,150,73,5,29,14,92,26,3,3,12,15,37,0,10
2134,CONTIGUA 10,Diputados Locales,Monterrey,1,Acta contabilizada,734,446,157,83,7,21,17,86,26,2,2,4,11,21,0,9
2134,CONTIGUA 11,Diputados Locales,Monterrey,1,Acta contabilizada,734,470,159,78,8,30,11,91,23,1,4,9,11,36,0,9
2134,CONTIGUA 12,Diputados Locales,Monterrey,1,Acta contabilizada,734,458,153,75,5,29,15,88,25,1,7,12,15,22,0,11
2135,BASICA,Diputados Locales,Monterrey,1,Acta contabilizada,748,520,250,34,5,10,5,143,17,1,3,11,15,13,0,13
2135,CONTIGUA 1,Diputados Locales,Monterrey,1,Acta contabilizada,748,516,225,52,3,14,12,138,16,1,6,8,14,19,0,8
2135,CONTIGUA 2,Diputados Locales,Monterrey,1,Acta contabilizada,748,503,258,12,4,8,13,151,9,1,3,10,12,15,0,7
2135,CONTIGUA 3,Diputados Locales,Monterrey,1,Acta contabilizada,748,554,262,43,4,7,8,152,10,1,5,16,14,19,0,13
2135,CONTIGUA 4,Diputados Locales,Monterrey,1,Acta contabilizada,748,524,239,45,9,11,2,147,16,3,1,11,16,12,0,12
2135,CONTIGUA 5,Diputados Locales,Monterrey,1,Acta contabilizada,748,515,265,39,6,9,10,127,17,3,3,10,12,6,0,8
2135,CONTIGUA 6,Diputados Locales,Monterrey,1,Acta contabilizada,748,529,244,48,6,8,10,144,16,2,4,10,11,18,0,8
2135,CONTIGUA 7,Diputados Locales,Monterrey,1,Acta contabilizada,748,530,246,54,4,6,11,140,14,0,5,6,18,16,0,10
2135,CONTIGUA 8,Diputados Locales,Monterrey,1,Acta contabilizada,748,526,265,45,3,15,10,131,5,3,3,10,13,15,0,8
2135,CONTIGUA 9,Diputados Locales,Monterrey,1,Acta contabilizada,748,514,210,53,4,9,4,168,14,3,6,8,11,13,0,11
2135,CONTIGUA 10,Diputados Locales,Monterrey,1,Acta contabilizada,748,517,256,30,5,10,15,148,8,0,6,5,12,9,0,13
2135,CONTIGUA 11,Diputados Locales,Monterrey,1,Acta contabilizada,747,530,265,42,5,10,6,146,5,2,5,7,10,16,0,11
2135,CONTIGUA 12,Diputados Locales,Monterrey,1,Acta contabilizada,747,542,253,35,5,7,11,150,18,2,6,14,13,15,0,13
2135,CONTIGUA 13,Diputados Locales,Monterrey,1,Acta contabilizada,747,522,244,45,6,4,16,129,18,2,1,17,17,12,0,11
2135,CONTIGUA 14,Diputados Locales,Monterrey,1,Acta contabilizada,747,537,257,49,5,8,13,133,17,1,4,10,16,16,0,8
2135,CONTIGUA 15,Diputados Locales,Monterrey,1,Acta contabilizada,747,533,252,46,4,8,8,149,14,0,2,13,16,12,0,9
2135,CONTIGUA 16,Diputados Locales,Monterrey,1,Acta contabilizada,747,525,251,54,3,7,11,132,9,6,1,9,10,17,0,15
2135,CONTIGUA 17,Diputados Locales,Monterrey,1,Acta contabilizada,747,542,263,49,8,9,11,134,15,0,4,11,17,12,0,9
2135,CONTIGUA 18,Diputados Locales,Monterrey,1,Acta contabilizada,747,548,269,44,3,12,14,131,10,1,6,13,23,17,0,5
2135,CONTIGUA 19,Diputados Locales,Monterrey,1,Acta contabilizada,747,536,258,48,2,6,7,143,13,2,8,11,18,14,0,6
2135,CONTIGUA 20,Diputados Locales,Monterrey,1,Acta contabilizada,747,553,265,34,5,9,11,156,11,1,7,15,9,16,0,14
2136,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,254,30,136,7,14,8,8,5,2,2,4,7,0,17,14
2136,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,241,35,131,2,8,6,11,9,1,2,1,4,0,21,10
2136,CONTIGUA 2,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,260,27,139,4,11,9,14,3,2,14,4,1,0,24,8
2136,CONTIGUA 3,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,237,32,122,4,11,9,12,6,0,3,5,10,0,18,5
2136,CONTIGUA 4,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,253,49,123,5,6,11,8,11,0,0,4,7,0,24,5
2136,CONTIGUA 5,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,278,29,136,3,11,16,24,8,0,1,5,5,0,26,14
2136,CONTIGUA 6,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,262,41,127,5,11,13,9,7,0,1,4,11,0,21,12
2136,CONTIGUA 7,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,240,36,118,3,12,9,18,3,1,0,3,2,0,30,5
2136,CONTIGUA 8,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,272,33,143,4,13,8,17,12,0,2,5,3,0,22,10
2136,CONTIGUA 9,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,272,36,132,5,16,19,17,8,0,0,1,5,0,22,11
2136,CONTIGUA 10,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,695,240,39,108,3,12,14,16,5,0,1,3,5,0,26,8
2136,CONTIGUA 11,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,694,252,24,142,3,12,14,17,6,0,2,0,6,0,15,11
2136,EXTRAORDINARIA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,721,287,41,130,6,14,21,13,9,0,2,2,13,0,24,12
2136,EXTRAORDINARIA 1 CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,721,272,42,117,6,9,16,26,8,2,0,10,10,0,17,9
2136,EXTRAORDINARIA 1 CONTIGUA 2,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,720,275,27,124,7,18,16,15,12,0,2,9,8,0,30,7
2136,EXTRAORDINARIA 1 CONTIGUA 3,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,720,300,54,120,3,9,15,24,17,0,0,13,6,0,29,10
2137,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,417,191,26,104,2,10,11,7,5,2,2,0,4,0,12,6
2137,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,416,207,28,116,3,10,4,12,5,0,0,3,8,0,12,6
2138,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,674,256,32,128,3,10,25,9,4,1,2,3,8,0,15,16
2139,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,611,320,61,116,4,9,22,25,11,1,1,2,9,0,43,16
2139,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,611,283,50,99,3,14,18,21,11,2,2,6,8,0,39,10
2139,CONTIGUA 2,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,611,290,44,116,5,11,26,20,11,2,4,2,5,0,36,8
2139,CONTIGUA 3,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,610,287,41,133,10,5,12,19,10,3,4,8,9,0,30,3
2140,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,640,318,53,129,4,13,20,23,4,0,5,6,10,0,39,12
2140,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,639,304,45,110,2,12,15,26,14,0,1,7,13,0,43,16
2140,CONTIGUA 2,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,639,309,57,122,4,17,16,22,14,0,2,2,12,0,33,8
2141,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,568,252,48,102,3,7,15,18,2,1,3,6,10,0,27,10
2141,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,568,275,57,100,8,10,14,19,3,0,1,5,15,0,32,11
2142,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,160,73,13,36,0,2,3,4,2,0,1,2,2,0,2,6
2143,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,477,234,36,89,2,15,20,19,7,0,2,6,8,0,18,12
2143,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,477,215,38,95,2,9,4,17,0,0,0,5,9,0,32,4
2144,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,477,218,35,86,8,13,13,22,8,0,2,2,12,0,14,3
2144,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,476,265,32,112,2,9,17,11,6,19,7,3,11,0,19,17
2145,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,466,245,36,91,3,5,20,23,5,0,3,6,7,0,32,14
2145,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,465,235,25,94,2,15,21,25,7,0,2,1,7,0,25,11
2146,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,647,292,48,100,4,11,31,30,8,1,3,6,10,0,24,16
2146,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,647,291,44,127,0,16,22,26,7,0,3,4,11,0,22,9
2147,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,667,309,38,120,6,19,16,17,4,0,0,8,14,0,27,40
2147,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,667,275,42,117,7,21,21,30,8,0,1,1,13,0,0,14
2148,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,513,217,24,91,3,9,14,20,7,0,3,4,6,0,30,6
2148,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,513,195,39,70,3,5,13,24,4,0,4,8,9,0,14,2
2148,CONTIGUA 2,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,512,194,27,83,2,11,9,20,2,0,1,1,9,0,26,3
2149,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,658,260,42,103,1,8,18,23,6,0,1,9,6,0,37,6
2149,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,657,251,40,97,7,8,20,26,11,0,6,3,7,0,22,4
2149,CONTIGUA 2,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,657,285,38,122,5,5,20,27,10,1,3,5,10,0,28,11
2150,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,482,234,43,77,5,17,16,16,5,0,0,7,8,0,29,11
2150,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,482,259,46,86,5,18,15,22,9,0,0,5,12,0,32,9
2151,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,556,233,30,84,3,15,24,25,6,0,3,11,0,0,32,0
2151,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,555,245,32,88,5,15,14,27,6,2,0,9,10,0,30,7
2152,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,452,222,41,57,5,9,11,26,4,2,1,15,8,0,40,3
2152,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,451,200,26,64,3,9,5,20,6,0,0,15,9,0,37,6
2153,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,472,232,34,93,1,14,11,28,4,0,1,7,5,0,28,6
2153,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,472,241,20,82,3,21,19,31,3,2,2,2,10,0,39,7
2154,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,532,243,29,97,2,13,10,27,6,2,3,7,7,0,32,8
2154,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,531,232,37,101,1,13,11,19,3,0,1,6,2,0,31,7
2155,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,640,307,36,125,2,22,23,17,9,1,4,7,9,0,37,15
2155,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,640,294,53,117,2,17,17,16,4,0,1,10,10,0,26,21
2156,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,512,240,29,98,2,8,15,23,8,0,2,1,11,0,26,17
2156,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,511,287,34,119,8,11,22,18,16,0,6,3,5,0,35,10
2157,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,497,254,23,119,6,12,12,15,5,0,2,11,10,0,30,9
2157,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,497,248,25,124,3,12,17,18,6,0,1,4,7,0,19,12
2158,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,535,280,39,129,3,11,23,21,11,0,3,6,8,0,21,5
2158,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,534,275,33,136,1,11,12,23,11,1,0,2,11,0,23,11
2159,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,589,297,35,148,0,0,18,19,8,0,1,5,5,0,46,12
2159,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,589,276,37,127,5,8,13,20,7,1,3,4,11,0,28,12
2160,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,472,219,40,89,2,5,17,19,6,1,1,4,3,0,21,11
2160,CONTIGUA 1,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,471,217,23,93,6,11,11,19,2,1,1,5,16,0,17,12
2161,BASICA,Diputados Locales,Gral. Escobedo,17,Acta contabilizada,483,203,21,88,3,5,13,18,5,2,2,4,8,0,29,5
